NEWID,UCC,AMOUNT,IMPNUM,PUB_FLAG,AMOUNT_
05789251,900000,25000,5,1,
05789251,900030,16892,1,1,
05789251,900030,16892,2,1,
05789251,900030,16892,3,1,
05789251,900030,16892,4,1,
05789251,900030,16892,5,1,
05789251,900170,15000,1,1,
05789251,900170,15000,2,1,
05789251,900170,15000,3,1,
05789251,900170,15000,4,1,
05789251,900170,15000,5,1,
05789251,980000,56892,1,1,
05789251,980000,56892,2,1,
05789251,980000,56892,3,1,
05789251,980000,56892,4,1,
05789251,980000,56892,5,1,
05789252,900000,25000,1,1,
05789252,900000,25000,2,1,
05789252,900000,25000,3,1,
05789252,900000,25000,4,1,
05789252,900000,25000,5,1,
05789252,900030,16892,1,1,
05789252,900030,16892,2,1,
05789252,900030,16892,3,1,
05789252,900030,16892,4,1,
05789252,900030,16892,5,1,
05789252,900170,15000,1,1,
05789252,900170,15000,2,1,
05789252,900170,15000,3,1,
05789252,900170,15000,4,1,
05789252,900170,15000,5,1,
05789252,980000,56892,1,1,
05789252,980000,56892,2,1,
05789252,980000,56892,3,1,
05789252,980000,56892,4,1,
05789252,980000,56892,5,1,
05789281,900000,32000,1,1,
05789281,900000,32000,2,1,
05789281,900000,32000,3,1,
05789281,900000,32000,4,1,
05789281,900000,32000,5,1,
05789281,980000,32000,1,1,
05789281,980000,32000,2,1,
05789281,980000,32000,3,1,
05789281,980000,32000,4,1,
05789281,980000,32000,5,1,
05789282,900000,32000,1,1,
05789282,900000,32000,2,1,
05789282,900000,32000,3,1,
05789282,900000,32000,4,1,
05789282,900000,32000,5,1,
05789282,980000,32000,1,1,
05789282,980000,32000,2,1,
05789282,980000,32000,3,1,
05789282,980000,32000,4,1,
05789282,980000,32000,5,1,
05789301,900000,95000,1,1,
05789301,900000,95000,2,1,
05789301,900000,95000,3,1,
05789301,900000,95000,4,1,
05789301,900000,95000,5,1,
05789301,980000,95000,1,1,
05789301,980000,95000,2,1,
05789301,980000,95000,3,1,
05789301,980000,95000,4,1,
05789301,980000,95000,5,1,
05789302,900000,95000,1,1,
05789302,900000,95000,2,1,
05789302,900000,95000,3,1,
05789302,900000,95000,4,1,
05789302,900000,95000,5,1,
05789302,980000,95000,1,1,
05789302,980000,95000,2,1,
05789302,980000,95000,3,1,
05789302,980000,95000,4,1,
05789302,980000,95000,5,1,
05789371,900000,25096,1,1,
05789371,900000,83648,2,1,
05789371,900000,62593,3,1,
05789371,900000,23390,4,1,
05789371,900000,58747,5,1,
05789371,900160,5308,1,1,
05789371,900160,148120,2,1,
05789371,900160,4894,3,1,
05789371,900160,120469,4,1,
05789371,900160,68913,5,1,
05789371,980000,30404,1,1,
05789371,980000,231768,2,1,
05789371,980000,67487,3,1,
05789371,980000,143859,4,1,
05789371,980000,127660,5,1,
05789372,900000,42178,1,1,
05789372,900000,34437,2,1,
05789372,900000,23582,3,1,
05789372,900000,77665,4,1,
05789372,900000,42507,5,1,
05789372,900160,149584,1,1,T
05789372,900160,149584,2,1,T
05789372,900160,149584,3,1,T
05789372,900160,149584,4,1,T
05789372,900160,149584,5,1,T
05789372,980000,193657,1,1,T
05789372,980000,193657,2,1,T
05789372,980000,193657,3,1,T
05789372,980000,193657,4,1,T
05789372,980000,193657,5,1,T
05789381,900000,6380,1,1,
05789381,900000,24412,2,1,
05789381,900000,3609,3,1,
05789381,900000,7161,4,1,
05789381,900000,5724,5,1,
05789381,980000,6380,1,1,
05789381,980000,24412,2,1,
05789381,980000,3609,3,1,
05789381,980000,7161,4,1,
05789381,980000,5724,5,1,
05789382,900000,21907,1,1,
05789382,900000,3873,2,1,
05789382,900000,24433,3,1,
05789382,900000,11691,4,1,
05789382,900000,11630,5,1,
05789382,980000,21907,1,1,
05789382,980000,3873,2,1,
05789382,980000,24433,3,1,
05789382,980000,11691,4,1,
05789382,980000,11630,5,1,
05789401,900030,33496,1,1,
05789401,900030,38740,2,1,
05789401,900030,48592,3,1,
05789401,900030,34900,4,1,
05789401,900030,27424,5,1,
05789401,900170,16923,1,1,
05789401,900170,7057,2,1,
05789401,900170,35915,3,1,
05789401,900170,2176,4,1,
05789401,900170,26459,5,1,
05789401,900180,103,1,1,
05789401,900180,574,2,1,
05789401,900180,300,3,1,
05789401,900180,2455,4,1,
05789401,900180,77700,5,1,
05789401,980000,50522,1,1,
05789401,980000,46371,2,1,
05789401,980000,84807,3,1,
05789401,980000,39531,4,1,
05789401,980000,131583,5,1,
05789402,900030,33976,1,1,
05789402,900030,22984,2,1,
05789402,900030,51784,3,1,
05789402,900030,18040,4,1,
05789402,900030,34576,5,1,
05789402,900170,830,1,1,
05789402,900170,918,2,1,
05789402,900170,2504,3,1,
05789402,900170,71569,4,1,
05789402,900170,1855,5,1,
05789402,900180,1,1,1,
05789402,900180,12,2,1,
05789402,900180,8,3,1,
05789402,900180,224,4,1,
05789402,900180,5,5,1,
05789402,980000,34807,1,1,
05789402,980000,23914,2,1,
05789402,980000,54296,3,1,
05789402,980000,89833,4,1,
05789402,980000,36436,5,1,
05789431,900000,132000,1,1,
05789431,900000,132000,2,1,
05789431,900000,132000,3,1,
05789431,900000,132000,4,1,
05789431,900000,132000,5,1,
05789431,980000,132000,1,1,
05789431,980000,132000,2,1,
05789431,980000,132000,3,1,
05789431,980000,132000,4,1,
05789431,980000,132000,5,1,
05789432,900000,132000,1,1,
05789432,900000,132000,2,1,
05789432,900000,132000,3,1,
05789432,900000,132000,4,1,
05789432,900000,132000,5,1,
05789432,980000,132000,1,1,
05789432,980000,132000,2,1,
05789432,980000,132000,3,1,
05789432,980000,132000,4,1,
05789432,980000,132000,5,1,
05789441,900030,56068,1,1,
05789441,900030,56068,2,1,
05789441,900030,56068,3,1,
05789441,900030,56068,4,1,
05789441,900030,56068,5,1,
05789441,900180,2500,1,1,
05789441,900180,2500,2,1,
05789441,900180,2500,3,1,
05789441,900180,2500,4,1,
05789441,900180,2500,5,1,
05789441,900210,13200,1,1,
05789441,900210,13200,2,1,
05789441,900210,13200,3,1,
05789441,900210,13200,4,1,
05789441,900210,13200,5,1,
05789441,980000,71768,1,1,
05789441,980000,71768,2,1,
05789441,980000,71768,3,1,
05789441,980000,71768,4,1,
05789441,980000,71768,5,1,
05789442,900030,56068,1,1,
05789442,900030,56068,2,1,
05789442,900030,56068,3,1,
05789442,900030,56068,4,1,
05789442,900030,56068,5,1,
05789442,900180,2500,1,1,
05789442,900180,2500,2,1,
05789442,900180,2500,3,1,
05789442,900180,2500,4,1,
05789442,900180,2500,5,1,
05789442,900210,13200,1,1,
05789442,900210,13200,2,1,
05789442,900210,13200,3,1,
05789442,900210,13200,4,1,
05789442,900210,13200,5,1,
05789442,980000,71768,1,1,
05789442,980000,71768,2,1,
05789442,980000,71768,3,1,
05789442,980000,71768,4,1,
05789442,980000,71768,5,1,
05789451,900000,164500,1,1,
05789451,900000,164500,2,1,
05789451,900000,164500,3,1,
05789451,900000,164500,4,1,
05789451,900000,164500,5,1,
05789451,900180,600,1,1,
05789451,900180,600,2,1,
05789451,900180,600,3,1,
05789451,900180,600,4,1,
05789451,900180,600,5,1,
05789451,980000,165100,1,1,
05789451,980000,165100,2,1,
05789451,980000,165100,3,1,
05789451,980000,165100,4,1,
05789451,980000,165100,5,1,
05789452,900000,164500,1,1,
05789452,900000,164500,2,1,
05789452,900000,164500,3,1,
05789452,900000,164500,4,1,
05789452,900000,164500,5,1,
05789452,900180,600,1,1,
05789452,900180,600,2,1,
05789452,900180,600,3,1,
05789452,900180,600,4,1,
05789452,900180,600,5,1,
05789452,980000,165100,1,1,
05789452,980000,165100,2,1,
05789452,980000,165100,3,1,
05789452,980000,165100,4,1,
05789452,980000,165100,5,1,
05789461,900000,37131,1,1,
05789461,900000,1070,2,1,
05789461,900000,2154,3,1,
05789461,900000,65915,4,1,
05789461,900000,24176,5,1,
05789461,980000,37131,1,1,
05789461,980000,1070,2,1,
05789461,980000,2154,3,1,
05789461,980000,65915,4,1,
05789461,980000,24176,5,1,
05789462,900000,105767,1,1,
05789462,900000,34815,2,1,
05789462,900000,35663,3,1,
05789462,900000,1940,4,1,
05789462,900000,4679,5,1,
05789462,980000,105767,1,1,
05789462,980000,34815,2,1,
05789462,980000,35663,3,1,
05789462,980000,1940,4,1,
05789462,980000,4679,5,1,
05789471,900030,47932,1,1,
05789471,900030,47932,2,1,
05789471,900030,47932,3,1,
05789471,900030,47932,4,1,
05789471,900030,47932,5,1,
05789471,900160,9000,1,1,
05789471,900160,9000,2,1,
05789471,900160,9000,3,1,
05789471,900160,9000,4,1,
05789471,900160,9000,5,1,
05789471,900200,4000,1,1,
05789471,900200,4000,2,1,
05789471,900200,4000,3,1,
05789471,900200,4000,4,1,
05789471,900200,4000,5,1,
05789471,980000,60932,1,1,
05789471,980000,60932,2,1,
05789471,980000,60932,3,1,
05789471,980000,60932,4,1,
05789471,980000,60932,5,1,
05789472,900030,47932,1,1,
05789472,900030,47932,2,1,
05789472,900030,47932,3,1,
05789472,900030,47932,4,1,
05789472,900030,47932,5,1,
05789472,900160,9000,1,1,
05789472,900160,9000,2,1,
05789472,900160,9000,3,1,
05789472,900160,9000,4,1,
05789472,900160,9000,5,1,
05789472,900200,4000,1,1,
05789472,900200,4000,2,1,
05789472,900200,4000,3,1,
05789472,900200,4000,4,1,
05789472,900200,4000,5,1,
05789472,980000,60932,1,1,
05789472,980000,60932,2,1,
05789472,980000,60932,3,1,
05789472,980000,60932,4,1,
05789472,980000,60932,5,1,
05789491,900000,70000,1,1,
05789491,900000,70000,2,1,
05789491,900000,70000,3,1,
05789491,900000,70000,4,1,
05789491,900000,70000,5,1,
05789491,980000,70000,1,1,
05789491,980000,70000,2,1,
05789491,980000,70000,3,1,
05789491,980000,70000,4,1,
05789491,980000,70000,5,1,
05789492,900000,70000,1,1,
05789492,900000,70000,2,1,
05789492,900000,70000,3,1,
05789492,900000,70000,4,1,
05789492,900000,70000,5,1,
05789492,980000,70000,1,1,
05789492,980000,70000,2,1,
05789492,980000,70000,3,1,
05789492,980000,70000,4,1,
05789492,980000,70000,5,1,
05789511,900000,84000,1,1,
05789511,900000,84000,2,1,
05789511,900000,84000,3,1,
05789511,900000,84000,4,1,
05789511,900000,84000,5,1,
05789511,980000,84000,1,1,
05789511,980000,84000,2,1,
05789511,980000,84000,3,1,
05789511,980000,84000,4,1,
05789511,980000,84000,5,1,
05789512,900000,84000,1,1,
05789512,900000,84000,2,1,
05789512,900000,84000,3,1,
05789512,900000,84000,4,1,
05789512,900000,84000,5,1,
05789512,980000,84000,1,1,
05789512,980000,84000,2,1,
05789512,980000,84000,3,1,
05789512,980000,84000,4,1,
05789512,980000,84000,5,1,
05789522,900210,880,1,1,
05789522,900210,880,2,1,
05789522,900210,880,3,1,
05789522,900210,880,4,1,
05789522,900210,880,5,1,
05789522,980000,880,1,1,
05789522,980000,880,2,1,
05789522,980000,880,3,1,
05789522,980000,880,4,1,
05789522,980000,880,5,1,
05789531,900030,15468,1,1,
05789531,900030,15468,2,1,
05789531,900030,15468,3,1,
05789531,900030,15468,4,1,
05789531,900030,15468,5,1,
05789531,900170,1733,1,1,
05789531,900170,1733,2,1,
05789531,900170,1733,3,1,
05789531,900170,1733,4,1,
05789531,900170,1733,5,1,
05789531,900180,250,1,1,
05789531,900180,250,2,1,
05789531,900180,250,3,1,
05789531,900180,250,4,1,
05789531,900180,250,5,1,
05789531,980000,17451,1,1,
05789531,980000,17451,2,1,
05789531,980000,17451,3,1,
05789531,980000,17451,4,1,
05789531,980000,17451,5,1,
05789532,900030,15468,1,1,
05789532,900030,15468,2,1,
05789532,900030,15468,3,1,
05789532,900030,15468,4,1,
05789532,900030,15468,5,1,
05789532,900170,1733,1,1,
05789532,900170,1733,2,1,
05789532,900170,1733,3,1,
05789532,900170,1733,4,1,
05789532,900170,1733,5,1,
05789532,900180,250,1,1,
05789532,900180,250,2,1,
05789532,900180,250,3,1,
05789532,900180,250,4,1,
05789532,900180,250,5,1,
05789532,980000,17451,1,1,
05789532,980000,17451,2,1,
05789532,980000,17451,3,1,
05789532,980000,17451,4,1,
05789532,980000,17451,5,1,
05789541,800940,9613,1,1,
05789541,800940,1056,2,1,
05789541,800940,3335,3,1,
05789541,800940,5819,4,1,
05789541,800940,4110,5,1,
05789541,900000,122060,1,1,
05789541,900000,10210,2,1,
05789541,900000,39998,3,1,
05789541,900000,72460,4,1,
05789541,900000,50129,5,1,
05789541,900030,37916,1,1,
05789541,900030,38828,2,1,
05789541,900030,26312,3,1,
05789541,900030,37964,4,1,
05789541,900030,25232,5,1,
05789541,900160,1800,1,1,
05789541,900160,1800,2,1,
05789541,900160,1800,3,1,
05789541,900160,1800,4,1,
05789541,900160,1800,5,1,
05789541,900180,41089,1,1,
05789541,900180,205,2,1,
05789541,900180,230,3,1,
05789541,900180,1979,4,1,
05789541,900180,9271,5,1,
05789541,900200,2000,1,1,
05789541,900200,2000,2,1,
05789541,900200,2000,3,1,
05789541,900200,2000,4,1,
05789541,900200,2000,5,1,
05789541,980000,204865,1,1,
05789541,980000,53043,2,1,
05789541,980000,70340,3,1,
05789541,980000,116203,4,1,
05789541,980000,88432,5,1,
05789542,800940,8513,1,1,
05789542,800940,2148,2,1,
05789542,800940,3336,3,1,
05789542,800940,1503,4,1,
05789542,800940,3447,5,1,
05789542,900000,107683,1,1,
05789542,900000,24484,2,1,
05789542,900000,40011,3,1,
05789542,900000,16046,4,1,
05789542,900000,41463,5,1,
05789542,900030,27308,1,1,
05789542,900030,27908,2,1,
05789542,900030,24524,3,1,
05789542,900030,38828,4,1,
05789542,900030,30608,5,1,
05789542,900160,1800,1,1,
05789542,900160,1800,2,1,
05789542,900160,1800,3,1,
05789542,900160,1800,4,1,
05789542,900160,1800,5,1,
05789542,900180,402,1,1,
05789542,900180,320,2,1,
05789542,900180,123,3,1,
05789542,900180,51,4,1,
05789542,900180,1099,5,1,
05789542,900200,2000,1,1,
05789542,900200,2000,2,1,
05789542,900200,2000,3,1,
05789542,900200,2000,4,1,
05789542,900200,2000,5,1,
05789542,980000,139193,1,1,
05789542,980000,56512,2,1,
05789542,980000,68458,3,1,
05789542,980000,58725,4,1,
05789542,980000,76970,5,1,
05789561,900000,97777,1,1,
05789561,900000,78576,2,1,
05789561,900000,15799,3,1,
05789561,900000,55417,4,1,
05789561,900000,50404,5,1,
05789561,900030,72240,1,1,
05789561,900030,72240,2,1,
05789561,900030,72240,3,1,
05789561,900030,72240,4,1,
05789561,900030,72240,5,1,
05789561,900150,1584,1,1,
05789561,900150,1584,2,1,
05789561,900150,1584,3,1,
05789561,900150,1584,4,1,
05789561,900150,1584,5,1,
05789561,980000,171601,1,1,
05789561,980000,152400,2,1,
05789561,980000,89623,3,1,
05789561,980000,129241,4,1,
05789561,980000,124228,5,1,
05789562,900000,175235,1,1,
05789562,900000,53986,2,1,
05789562,900000,44653,3,1,
05789562,900000,20627,4,1,
05789562,900000,98015,5,1,
05789562,900030,72240,1,1,
05789562,900030,72240,2,1,
05789562,900030,72240,3,1,
05789562,900030,72240,4,1,
05789562,900030,72240,5,1,
05789562,900150,1584,1,1,
05789562,900150,1584,2,1,
05789562,900150,1584,3,1,
05789562,900150,1584,4,1,
05789562,900150,1584,5,1,
05789562,980000,249059,1,1,
05789562,980000,127810,2,1,
05789562,980000,118477,3,1,
05789562,980000,94451,4,1,
05789562,980000,171839,5,1,
05789571,900000,95000,1,1,
05789571,900000,95000,2,1,
05789571,900000,95000,3,1,
05789571,900000,95000,4,1,
05789571,900000,95000,5,1,
05789571,980000,95000,1,1,
05789571,980000,95000,2,1,
05789571,980000,95000,3,1,
05789571,980000,95000,4,1,
05789571,980000,95000,5,1,
05789572,900000,95000,1,1,
05789572,900000,95000,2,1,
05789572,900000,95000,3,1,
05789572,900000,95000,4,1,
05789572,900000,95000,5,1,
05789572,980000,95000,1,1,
05789572,980000,95000,2,1,
05789572,980000,95000,3,1,
05789572,980000,95000,4,1,
05789572,980000,95000,5,1,
05789591,900000,113520,1,1,
05789591,900000,113520,2,1,
05789591,900000,113520,3,1,
05789591,900000,113520,4,1,
05789591,900000,113520,5,1,
05789591,980000,113520,1,1,
05789591,980000,113520,2,1,
05789591,980000,113520,3,1,
05789591,980000,113520,4,1,
05789591,980000,113520,5,1,
05789592,900000,113520,1,1,
05789592,900000,113520,2,1,
05789592,900000,113520,3,1,
05789592,900000,113520,4,1,
05789592,900000,113520,5,1,
05789592,980000,113520,1,1,
05789592,980000,113520,2,1,
05789592,980000,113520,3,1,
05789592,980000,113520,4,1,
05789592,980000,113520,5,1,
05789611,900000,43000,1,1,
05789611,900000,43000,2,1,
05789611,900000,43000,3,1,
05789611,900000,43000,4,1,
05789611,900000,43000,5,1,
05789611,980000,43000,1,1,
05789611,980000,43000,2,1,
05789611,980000,43000,3,1,
05789611,980000,43000,4,1,
05789611,980000,43000,5,1,
05789612,900000,43000,1,1,
05789612,900000,43000,2,1,
05789612,900000,43000,3,1,
05789612,900000,43000,4,1,
05789612,900000,43000,5,1,
05789612,980000,43000,1,1,
05789612,980000,43000,2,1,
05789612,980000,43000,3,1,
05789612,980000,43000,4,1,
05789612,980000,43000,5,1,
05789621,900000,60000,1,1,
05789621,900000,60000,2,1,
05789621,900000,60000,3,1,
05789621,900000,60000,4,1,
05789621,900000,60000,5,1,
05789621,980000,60000,1,1,
05789621,980000,60000,2,1,
05789621,980000,60000,3,1,
05789621,980000,60000,4,1,
05789621,980000,60000,5,1,
05789622,900000,60000,1,1,
05789622,900000,60000,2,1,
05789622,900000,60000,3,1,
05789622,900000,60000,4,1,
05789622,900000,60000,5,1,
05789622,980000,60000,1,1,
05789622,980000,60000,2,1,
05789622,980000,60000,3,1,
05789622,980000,60000,4,1,
05789622,980000,60000,5,1,
05789651,900030,10780,1,1,
05789651,900030,10780,2,1,
05789651,900030,10780,3,1,
05789651,900030,10780,4,1,
05789651,900030,10780,5,1,
05789651,900170,399,1,1,
05789651,900170,399,2,1,
05789651,900170,399,3,1,
05789651,900170,399,4,1,
05789651,900170,399,5,1,
05789651,980000,11179,1,1,
05789651,980000,11179,2,1,
05789651,980000,11179,3,1,
05789651,980000,11179,4,1,
05789651,980000,11179,5,1,
05789652,900030,10780,1,1,
05789652,900030,10780,2,1,
05789652,900030,10780,3,1,
05789652,900030,10780,4,1,
05789652,900030,10780,5,1,
05789652,900170,399,1,1,
05789652,900170,399,2,1,
05789652,900170,399,3,1,
05789652,900170,399,4,1,
05789652,900170,399,5,1,
05789652,980000,11179,1,1,
05789652,980000,11179,2,1,
05789652,980000,11179,3,1,
05789652,980000,11179,4,1,
05789652,980000,11179,5,1,
05789661,900000,40799,1,1,
05789661,900000,44474,2,1,
05789661,900000,46781,3,1,
05789661,900000,40197,4,1,
05789661,900000,49849,5,1,
05789661,900090,1100,1,1,
05789661,900090,1100,2,1,
05789661,900090,1100,3,1,
05789661,900090,1100,4,1,
05789661,900090,1100,5,1,
05789661,900170,1200,1,1,
05789661,900170,1200,2,1,
05789661,900170,1200,3,1,
05789661,900170,1200,4,1,
05789661,900170,1200,5,1,
05789661,900210,6000,1,1,
05789661,900210,6000,2,1,
05789661,900210,6000,3,1,
05789661,900210,6000,4,1,
05789661,900210,6000,5,1,
05789661,980000,49099,1,1,
05789661,980000,52774,2,1,
05789661,980000,55081,3,1,
05789661,980000,48497,4,1,
05789661,980000,58149,5,1,
05789662,900000,44606,1,1,
05789662,900000,40339,2,1,
05789662,900000,49246,3,1,
05789662,900000,43046,4,1,
05789662,900000,42243,5,1,
05789662,900090,1100,1,1,
05789662,900090,1100,2,1,
05789662,900090,1100,3,1,
05789662,900090,1100,4,1,
05789662,900090,1100,5,1,
05789662,900170,1200,1,1,
05789662,900170,1200,2,1,
05789662,900170,1200,3,1,
05789662,900170,1200,4,1,
05789662,900170,1200,5,1,
05789662,900210,6000,1,1,
05789662,900210,6000,2,1,
05789662,900210,6000,3,1,
05789662,900210,6000,4,1,
05789662,900210,6000,5,1,
05789662,980000,52906,1,1,
05789662,980000,48639,2,1,
05789662,980000,57546,3,1,
05789662,980000,51346,4,1,
05789662,980000,50543,5,1,
05789701,900000,91547,1,1,
05789701,900000,12037,2,1,
05789701,900000,48797,3,1,
05789701,900000,53941,4,1,
05789701,900000,80179,5,1,
05789701,900160,7292,1,1,
05789701,900160,105660,2,1,
05789701,900160,52268,3,1,
05789701,900160,23236,4,1,
05789701,900160,20556,5,1,
05789701,980000,98839,1,1,
05789701,980000,117697,2,1,
05789701,980000,101065,3,1,
05789701,980000,77177,4,1,
05789701,980000,100735,5,1,
05789702,900000,63625,1,1,
05789702,900000,29014,2,1,
05789702,900000,12679,3,1,
05789702,900000,51287,4,1,
05789702,900000,16997,5,1,
05789702,900160,2842,1,1,
05789702,900160,8071,2,1,
05789702,900160,45374,3,1,
05789702,900160,3184,4,1,
05789702,900160,151983,5,1,
05789702,980000,66467,1,1,
05789702,980000,37085,2,1,
05789702,980000,58053,3,1,
05789702,980000,54471,4,1,
05789702,980000,168980,5,1,
05789741,900000,214732,1,1,
05789741,900000,130804,2,1,
05789741,900000,193563,3,1,
05789741,900000,173897,4,1,
05789741,900000,192293,5,1,
05789741,900180,223,1,1,
05789741,900180,122,2,1,
05789741,900180,15744,3,1,
05789741,900180,15941,4,1,
05789741,900180,18,5,1,
05789741,980000,214955,1,1,
05789741,980000,130926,2,1,
05789741,980000,209307,3,1,
05789741,980000,189838,4,1,
05789741,980000,192311,5,1,
05789742,900000,356271,1,1,T
05789742,900000,356271,2,1,T
05789742,900000,356271,3,1,T
05789742,900000,356271,4,1,T
05789742,900000,356271,5,1,T
05789742,900180,10115,1,1,
05789742,900180,13,2,1,
05789742,900180,102,3,1,
05789742,900180,13,4,1,
05789742,900180,29,5,1,
05789742,980000,358326,1,1,T
05789742,980000,358326,2,1,T
05789742,980000,358326,3,1,T
05789742,980000,358326,4,1,T
05789742,980000,358326,5,1,T
05789811,800940,4820,1,1,
05789811,800940,4820,2,1,
05789811,800940,4820,3,1,
05789811,800940,4820,4,1,
05789811,800940,4820,5,1,
05789811,900000,28000,1,1,
05789811,900000,28000,2,1,
05789811,900000,28000,3,1,
05789811,900000,28000,4,1,
05789811,900000,28000,5,1,
05789811,900160,17500,1,1,
05789811,900160,17500,2,1,
05789811,900160,17500,3,1,
05789811,900160,17500,4,1,
05789811,900160,17500,5,1,
05789811,900180,2000,1,1,
05789811,900180,2000,2,1,
05789811,900180,2000,3,1,
05789811,900180,2000,4,1,
05789811,900180,2000,5,1,
05789811,980000,47500,1,1,
05789811,980000,47500,2,1,
05789811,980000,47500,3,1,
05789811,980000,47500,4,1,
05789811,980000,47500,5,1,
05789812,800940,4820,1,1,
05789812,800940,4820,2,1,
05789812,800940,4820,3,1,
05789812,800940,4820,4,1,
05789812,800940,4820,5,1,
05789812,900000,28000,1,1,
05789812,900000,28000,2,1,
05789812,900000,28000,3,1,
05789812,900000,28000,4,1,
05789812,900000,28000,5,1,
05789812,900160,17500,1,1,
05789812,900160,17500,2,1,
05789812,900160,17500,3,1,
05789812,900160,17500,4,1,
05789812,900160,17500,5,1,
05789812,900180,2000,1,1,
05789812,900180,2000,2,1,
05789812,900180,2000,3,1,
05789812,900180,2000,4,1,
05789812,900180,2000,5,1,
05789812,980000,47500,1,1,
05789812,980000,47500,2,1,
05789812,980000,47500,3,1,
05789812,980000,47500,4,1,
05789812,980000,47500,5,1,
05789841,900170,24000,1,1,
05789841,900170,24000,2,1,
05789841,900170,24000,3,1,
05789841,900170,24000,4,1,
05789841,900170,24000,5,1,
05789841,900180,363,1,1,
05789841,900180,34,2,1,
05789841,900180,29,3,1,
05789841,900180,12,4,1,
05789841,900180,478,5,1,
05789841,980000,24363,1,1,
05789841,980000,24034,2,1,
05789841,980000,24029,3,1,
05789841,980000,24012,4,1,
05789841,980000,24478,5,1,
05789842,900170,24000,1,1,
05789842,900170,24000,2,1,
05789842,900170,24000,3,1,
05789842,900170,24000,4,1,
05789842,900170,24000,5,1,
05789842,900180,323,1,1,
05789842,900180,59,2,1,
05789842,900180,2068,3,1,
05789842,900180,16,4,1,
05789842,900180,6445,5,1,
05789842,980000,24323,1,1,
05789842,980000,24059,2,1,
05789842,980000,26068,3,1,
05789842,980000,24016,4,1,
05789842,980000,30445,5,1,
05789851,900030,23608,1,1,
05789851,900030,23608,2,1,
05789851,900030,23608,3,1,
05789851,900030,23608,4,1,
05789851,900030,23608,5,1,
05789851,900210,112221,1,1,T
05789851,900210,112221,2,1,T
05789851,900210,112221,3,1,T
05789851,900210,112221,4,1,T
05789851,900210,112221,5,1,T
05789851,980000,135829,1,1,T
05789851,980000,135829,2,1,T
05789851,980000,135829,3,1,T
05789851,980000,135829,4,1,T
05789851,980000,135829,5,1,T
05789852,900030,23608,1,1,
05789852,900030,23608,2,1,
05789852,900030,23608,3,1,
05789852,900030,23608,4,1,
05789852,900030,23608,5,1,
05789852,900210,112221,1,1,T
05789852,900210,112221,2,1,T
05789852,900210,112221,3,1,T
05789852,900210,112221,4,1,T
05789852,900210,112221,5,1,T
05789852,980000,135829,1,1,T
05789852,980000,135829,2,1,T
05789852,980000,135829,3,1,T
05789852,980000,135829,4,1,T
05789852,980000,135829,5,1,T
05789891,900000,103297,1,1,
05789891,900000,71698,2,1,
05789891,900000,83565,3,1,
05789891,900000,45120,4,1,
05789891,900000,61971,5,1,
05789891,980000,103297,1,1,
05789891,980000,71698,2,1,
05789891,980000,83565,3,1,
05789891,980000,45120,4,1,
05789891,980000,61971,5,1,
05789892,900000,70432,1,1,
05789892,900000,85101,2,1,
05789892,900000,79642,3,1,
05789892,900000,45103,4,1,
05789892,900000,40929,5,1,
05789892,980000,70432,1,1,
05789892,980000,85101,2,1,
05789892,980000,79642,3,1,
05789892,980000,45103,4,1,
05789892,980000,40929,5,1,
05789901,900000,71000,1,1,
05789901,900000,71000,2,1,
05789901,900000,71000,3,1,
05789901,900000,71000,4,1,
05789901,900000,71000,5,1,
05789901,980000,71000,1,1,
05789901,980000,71000,2,1,
05789901,980000,71000,3,1,
05789901,980000,71000,4,1,
05789901,980000,71000,5,1,
05789902,900000,71000,1,1,
05789902,900000,71000,2,1,
05789902,900000,71000,3,1,
05789902,900000,71000,4,1,
05789902,900000,71000,5,1,
05789902,980000,71000,1,1,
05789902,980000,71000,2,1,
05789902,980000,71000,3,1,
05789902,980000,71000,4,1,
05789902,980000,71000,5,1,
05789921,900030,26172,1,1,
05789921,900030,16152,2,1,
05789921,900030,29280,3,1,
05789921,900030,23556,4,1,
05789921,900030,33060,5,1,
05789921,900180,74564,1,1,
05789921,900180,13570,2,1,
05789921,900180,58,3,1,
05789921,900180,2637,4,1,
05789921,900180,34643,5,1,
05789921,900190,6370,1,1,
05789921,900190,1911,2,1,
05789921,900190,2958,3,1,
05789921,900190,5144,4,1,
05789921,900190,18395,5,1,
05789921,980000,107106,1,1,
05789921,980000,31633,2,1,
05789921,980000,32296,3,1,
05789921,980000,31337,4,1,
05789921,980000,86098,5,1,
05789922,900030,44172,1,1,
05789922,900030,15912,2,1,
05789922,900030,13992,3,1,
05789922,900030,38676,4,1,
05789922,900030,45756,5,1,
05789922,900170,5826,1,1,
05789922,900170,45827,2,1,
05789922,900170,44654,3,1,
05789922,900170,399,4,1,
05789922,900170,1327,5,1,
05789922,900180,5465,1,1,
05789922,900180,10470,2,1,
05789922,900180,116,3,1,
05789922,900180,3861,4,1,
05789922,900180,12,5,1,
05789922,980000,55463,1,1,
05789922,980000,72209,2,1,
05789922,980000,58762,3,1,
05789922,980000,42936,4,1,
05789922,980000,47095,5,1,
05789931,900160,149584,1,1,T
05789931,900160,149584,2,1,T
05789931,900160,149584,3,1,T
05789931,900160,149584,4,1,T
05789931,900160,149584,5,1,T
05789931,980000,149584,1,1,T
