NEWID,UCC,AMOUNT,AMOUNT_,PUB_FLAG
05783122,980230,100,,1
05783122,980281,100,,1
05783122,980286,100,,1
05783122,980310,100,,1
05783122,980330,100,,1
05783131,800940,17651,T,1
05783131,900000,101388,,1
05783131,900160,29073,,1
05783131,900180,532,,1
05783131,980000,130993,,1
05783131,980010,1,,1
05783131,980020,41,,1
05783131,980030,1,,1
05783131,980040,1,,1
05783131,980090,100,,1
05783131,980210,100,,1
05783131,980230,100,,1
05783131,980281,100,,1
05783131,980286,100,,1
05783131,980310,100,,1
05783131,980330,100,,1
05783132,800940,17651,T,1
05783132,900000,356271,T,1
05783132,900160,18811,,1
05783132,900180,7836,,1
05783132,980000,382919,T,1
05783132,980010,1,,1
05783132,980020,41,,1
05783132,980030,1,,1
05783132,980040,1,,1
05783132,980090,100,,1
05783132,980210,100,,1
05783132,980230,100,,1
05783132,980281,100,,1
05783132,980286,100,,1
05783132,980310,100,,1
05783132,980330,100,,1
05783141,800931,4499,,1
05783141,800940,4361,,1
05783141,900000,103000,,1
05783141,900160,3500,,1
05783141,980000,106500,,1
05783141,980010,2,,1
05783141,980020,26,,1
05783141,980030,2,,1
05783141,980040,1,,1
05783141,980220,100,,1
05783141,980260,100,,1
05783141,980281,100,,1
05783141,980286,100,,1
05783141,980310,100,,1
05783141,980330,100,,1
05783142,800931,4499,,1
05783142,800940,4361,,1
05783142,900000,103000,,1
05783142,900160,3500,,1
05783142,980000,106500,,1
05783142,980010,2,,1
05783142,980020,26,,1
05783142,980030,2,,1
05783142,980040,1,,1
05783142,980220,100,,1
05783142,980260,100,,1
05783142,980281,100,,1
05783142,980286,100,,1
05783142,980310,100,,1
05783142,980330,100,,1
05783221,800932,21600,,1
05783221,900000,320000,,1
05783221,900150,1080,,1
05783221,900180,500,,1
05783221,900190,575,,1
05783221,980000,322155,,1
05783221,980010,4,,1
05783221,980020,40,,1
05783221,980030,2,,1
05783221,980040,2,,1
05783221,980050,1,,1
05783221,980060,1,,1
05783221,980090,100,,1
05783221,980210,100,,1
05783221,980230,100,,1
05783221,980281,100,,1
05783221,980286,100,,1
05783221,980310,100,,1
05783221,980330,100,,1
05783222,800932,21600,,1
05783222,900000,320000,,1
05783222,900150,1080,,1
05783222,900180,500,,1
05783222,900190,575,,1
05783222,980000,322155,,1
05783222,980010,4,,1
05783222,980020,40,,1
05783222,980030,2,,1
05783222,980040,2,,1
05783222,980050,1,,1
05783222,980060,1,,1
05783222,980090,100,,1
05783222,980210,100,,1
05783222,980230,100,,1
05783222,980281,100,,1
05783222,980286,100,,1
05783222,980310,100,,1
05783222,980330,100,,1
05783241,900000,47151,,1
05783241,900030,31792,,1
05783241,980000,78943,,1
05783241,980010,2,,1
05783241,980020,72,,1
05783241,980030,2,,1
05783241,980040,2,,1
05783241,980060,2,,1
05783241,980090,100,,1
05783241,980220,100,,1
05783241,980230,100,,1
05783241,980281,100,,1
05783241,980286,100,,1
05783241,980310,100,,1
05783241,980330,100,,1
05783242,900000,47927,,1
05783242,900030,31792,,1
05783242,980000,79719,,1
05783242,980010,2,,1
05783242,980020,72,,1
05783242,980030,2,,1
05783242,980040,2,,1
05783242,980060,2,,1
05783242,980090,100,,1
05783242,980220,100,,1
05783242,980230,100,,1
05783242,980281,100,,1
05783242,980286,100,,1
05783242,980310,100,,1
05783242,980330,100,,1
05783251,900030,16796,,1
05783251,980000,16796,,1
05783251,980010,1,,1
05783251,980020,88,T,1
05783251,980060,1,,1
05783251,980090,100,,1
05783251,980220,100,,1
05783251,980240,100,,1
05783251,980270,100,,1
05783251,980286,100,,1
05783251,980300,100,,1
05783252,900030,16796,,1
05783252,980000,16796,,1
05783252,980010,1,,1
05783252,980020,88,T,1
05783252,980060,1,,1
05783252,980090,100,,1
05783252,980220,100,,1
05783252,980240,100,,1
05783252,980270,100,,1
05783252,980286,100,,1
05783252,980300,100,,1
05783261,900000,55000,,1
05783261,900030,27260,,1
05783261,900180,12,,1
05783261,980000,82272,,1
05783261,980010,5,,1
05783261,980020,70,,1
05783261,980030,2,,1
05783261,980040,1,,1
05783261,980050,1,,1
05783261,980060,2,,1
05783261,980210,100,,1
05783261,980260,100,,1
05783261,980281,100,,1
05783261,980285,100,,1
05783261,980300,100,,1
05783261,980330,100,,1
05783262,900000,55000,,1
05783262,900030,27260,,1
05783262,900180,12,,1
05783262,980000,82272,,1
05783262,980010,5,,1
05783262,980020,70,,1
05783262,980030,2,,1
05783262,980040,1,,1
05783262,980050,1,,1
05783262,980060,2,,1
05783262,980210,100,,1
05783262,980260,100,,1
05783262,980281,100,,1
05783262,980285,100,,1
05783262,980300,100,,1
05783262,980330,100,,1
05783291,800920,300,,1
05783291,800932,3200,,1
05783291,900000,47000,,1
05783291,900030,14096,,1
05783291,980000,61096,,1
05783291,980010,2,,1
05783291,980020,27,,1
05783291,980030,2,,1
05783291,980040,3,,1
05783291,980060,1,,1
05783291,980090,100,,1
05783291,980220,100,,1
05783291,980230,100,,1
05783291,980282,100,,1
05783291,980286,100,,1
05783291,980310,100,,1
05783291,980330,100,,1
05783292,800920,300,,1
05783292,800932,3200,,1
05783292,900000,47000,,1
05783292,900030,14096,,1
05783292,980000,61096,,1
05783292,980010,2,,1
05783292,980020,27,,1
05783292,980030,2,,1
05783292,980040,3,,1
05783292,980060,1,,1
05783292,980090,100,,1
05783292,980220,100,,1
05783292,980230,100,,1
05783292,980282,100,,1
05783292,980286,100,,1
05783292,980310,100,,1
05783292,980330,100,,1
05783311,800932,19500,,1
05783311,900000,130000,,1
05783311,900030,56992,,1
05783311,900170,60000,,1
05783311,900180,2400,,1
05783311,980000,249392,,1
05783311,980010,4,,1
05783311,980020,66,,1
05783311,980030,2,,1
05783311,980040,5,,1
05783311,980060,2,,1
05783311,980090,100,,1
05783311,980220,100,,1
05783311,980240,100,,1
05783311,980281,100,,1
05783311,980286,100,,1
05783311,980310,100,,1
05783311,980330,100,,1
05783312,800932,19500,,1
05783312,900000,130000,,1
05783312,900030,56992,,1
05783312,900170,60000,,1
05783312,900180,2400,,1
05783312,980000,249392,,1
05783312,980010,4,,1
05783312,980020,66,,1
05783312,980030,2,,1
05783312,980040,5,,1
05783312,980060,2,,1
05783312,980090,100,,1
05783312,980220,100,,1
05783312,980240,100,,1
05783312,980281,100,,1
05783312,980286,100,,1
05783312,980310,100,,1
05783312,980330,100,,1
05783331,900000,33000,,1
05783331,980000,33000,,1
05783331,980010,5,,1
05783331,980020,44,,1
05783331,980030,1,,1
05783331,980040,2,,1
05783331,980050,3,,1
05783331,980090,100,,1
05783331,980220,100,,1
05783331,980230,100,,1
05783331,980281,100,,1
05783331,980285,100,,1
05783331,980290,100,,1
05783331,980330,100,,1
05783332,900000,33000,,1
05783332,980000,33000,,1
05783332,980010,5,,1
05783332,980020,44,,1
05783332,980030,1,,1
05783332,980040,2,,1
05783332,980050,3,,1
05783332,980090,100,,1
05783332,980220,100,,1
05783332,980230,100,,1
05783332,980281,100,,1
05783332,980285,100,,1
05783332,980290,100,,1
05783332,980330,100,,1
05783361,800910,13000,,1
05783361,800931,34173,T,1
05783361,800932,800,,1
05783361,900000,325663,,1
05783361,900030,27400,,1
05783361,980000,353063,,1
05783361,980010,8,,1
05783361,980020,54,,1
05783361,980030,4,,1
05783361,980040,4,,1
05783361,980050,1,,1
05783361,980060,2,,1
05783361,980090,100,,1
05783361,980210,100,,1
05783361,980240,100,,1
05783361,980282,100,,1
05783361,980286,100,,1
05783361,980310,100,,1
05783361,980330,100,,1
05783362,800910,13000,,1
05783362,800931,34173,T,1
05783362,800932,800,,1
05783362,900000,318359,,1
05783362,900030,27458,,1
05783362,980000,345817,,1
05783362,980010,8,,1
05783362,980020,54,,1
05783362,980030,4,,1
05783362,980040,4,,1
05783362,980050,1,,1
05783362,980060,2,,1
05783362,980090,100,,1
05783362,980210,100,,1
05783362,980240,100,,1
05783362,980282,100,,1
05783362,980286,100,,1
05783362,980310,100,,1
05783362,980330,100,,1
05783371,900030,24284,,1
05783371,980000,24284,,1
05783371,980010,1,,1
05783371,980020,88,T,1
05783371,980060,1,,1
05783371,980220,100,,1
05783371,980260,100,,1
05783371,980281,100,,1
05783371,980286,100,,1
05783371,980310,100,,1
05783372,900030,24284,,1
05783372,980000,24284,,1
05783372,980010,1,,1
05783372,980020,88,T,1
05783372,980060,1,,1
05783372,980220,100,,1
05783372,980260,100,,1
05783372,980281,100,,1
05783372,980286,100,,1
05783372,980310,100,,1
05783381,900170,72963,,1
05783381,900180,208,,1
05783381,980000,73171,,1
05783381,980010,2,,1
05783381,980020,64,,1
05783381,980040,3,,1
05783381,980090,100,,1
05783381,980220,100,,1
05783381,980240,100,,1
05783381,980281,100,,1
05783381,980286,100,,1
05783381,980310,100,,1
05783381,980330,100,,1
05783382,900170,72963,,1
05783382,900180,208,,1
05783382,980000,73171,,1
05783382,980010,2,,1
05783382,980020,64,,1
05783382,980040,3,,1
05783382,980090,100,,1
05783382,980220,100,,1
05783382,980240,100,,1
05783382,980281,100,,1
05783382,980286,100,,1
05783382,980310,100,,1
05783382,980330,100,,1
05783411,900030,26444,,1
05783411,900170,935,,1
05783411,980000,27379,,1
05783411,980010,1,,1
05783411,980020,73,,1
05783411,980040,1,,1
05783411,980060,1,,1
05783411,980090,100,,1
05783411,980220,100,,1
05783411,980240,100,,1
05783411,980281,100,,1
05783411,980286,100,,1
05783411,980300,100,,1
05783411,980330,100,,1
05783412,900030,26444,,1
05783412,900170,935,,1
05783412,980000,27379,,1
05783412,980010,1,,1
05783412,980020,73,,1
05783412,980040,1,,1
05783412,980060,1,,1
05783412,980090,100,,1
05783412,980220,100,,1
05783412,980240,100,,1
05783412,980281,100,,1
05783412,980286,100,,1
05783412,980300,100,,1
05783412,980330,100,,1
05783471,900180,100,,1
05783471,980000,100,,1
05783471,980010,1,,1
05783471,980020,59,,1
05783471,980040,1,,1
05783471,980210,100,,1
05783471,980260,100,,1
05783471,980281,100,,1
05783471,980286,100,,1
05783471,980310,100,,1
05783471,980330,100,,1
05783472,900180,100,,1
05783472,980000,100,,1
05783472,980010,1,,1
05783472,980020,59,,1
05783472,980040,1,,1
05783472,980210,100,,1
05783472,980260,100,,1
05783472,980281,100,,1
05783472,980286,100,,1
05783472,980310,100,,1
05783472,980330,100,,1
05783511,900000,212000,,1
05783511,980000,212000,,1
05783511,980010,5,,1
05783511,980020,45,,1
05783511,980030,4,,1
05783511,980040,4,,1
05783511,980050,1,,1
05783511,980090,100,,1
05783511,980220,100,,1
05783511,980230,100,,1
05783511,980281,100,,1
05783511,980285,100,,1
05783511,980310,100,,1
05783511,980330,100,,1
05783512,900000,212000,,1
05783512,980000,212000,,1
05783512,980010,5,,1
05783512,980020,45,,1
05783512,980030,4,,1
05783512,980040,4,,1
05783512,980050,1,,1
05783512,980090,100,,1
05783512,980220,100,,1
05783512,980230,100,,1
05783512,980281,100,,1
05783512,980285,100,,1
05783512,980310,100,,1
05783512,980330,100,,1
05783521,900000,58091,,1
05783521,900160,20593,,1
05783521,980000,78684,,1
05783521,980010,4,,1
05783521,980020,40,,1
05783521,980030,2,,1
05783521,980040,4,,1
05783521,980050,2,,1
05783521,980090,100,,1
05783521,980210,100,,1
05783521,980230,100,,1
05783521,980281,100,,1
05783521,980286,100,,1
05783521,980310,100,,1
05783521,980330,100,,1
05783522,900000,53993,,1
05783522,900160,29649,,1
05783522,980000,83642,,1
05783522,980010,4,,1
05783522,980020,40,,1
05783522,980030,2,,1
05783522,980040,4,,1
05783522,980050,2,,1
05783522,980090,100,,1
05783522,980210,100,,1
05783522,980230,100,,1
05783522,980281,100,,1
05783522,980286,100,,1
05783522,980310,100,,1
05783522,980330,100,,1
05783531,800700,52,,1
05783531,800932,3000,,1
05783531,900000,95000,,1
05783531,980000,95000,,1
05783531,980010,3,,1
05783531,980020,39,,1
05783531,980030,2,,1
05783531,980040,2,,1
05783531,980050,1,,1
05783531,980090,100,,1
05783531,980210,100,,1
05783531,980240,100,,1
05783531,980281,100,,1
05783531,980286,100,,1
05783531,980310,100,,1
05783531,980330,100,,1
05783532,800700,52,,1
05783532,800932,3000,,1
05783532,900000,95000,,1
05783532,980000,95000,,1
05783532,980010,3,,1
05783532,980020,39,,1
05783532,980030,2,,1
05783532,980040,2,,1
05783532,980050,1,,1
05783532,980090,100,,1
05783532,980210,100,,1
05783532,980240,100,,1
05783532,980281,100,,1
05783532,980286,100,,1
05783532,980310,100,,1
05783532,980330,100,,1
05783551,900030,26624,,1
05783551,980000,26624,,1
05783551,980010,1,,1
05783551,980020,65,,1
05783551,980040,1,,1
05783551,980060,1,,1
05783551,980220,100,,1
05783551,980260,100,,1
05783551,980281,100,,1
05783551,980286,100,,1
05783551,980300,100,,1
05783551,980330,100,,1
05783552,900030,26624,,1
05783552,980000,26624,,1
05783552,980010,1,,1
05783552,980020,65,,1
05783552,980040,1,,1
05783552,980060,1,,1
05783552,980220,100,,1
05783552,980260,100,,1
05783552,980281,100,,1
05783552,980286,100,,1
05783552,980300,100,,1
05783552,980330,100,,1
05783561,900000,104000,,1
05783561,900030,10322,,1
05783561,980000,114322,,1
05783561,980010,6,,1
05783561,980020,37,,1
05783561,980030,2,,1
05783561,980040,3,,1
05783561,980050,3,,1
05783561,980090,100,,1
05783561,980220,100,,1
05783561,980230,100,,1
05783561,980281,100,,1
05783561,980286,100,,1
05783561,980310,100,,1
05783561,980330,100,,1
05783562,900000,104000,,1
05783562,900030,9199,,1
05783562,980000,113199,,1
05783562,980010,6,,1
05783562,980020,37,,1
05783562,980030,2,,1
05783562,980040,3,,1
05783562,980050,3,,1
05783562,980090,100,,1
05783562,980220,100,,1
05783562,980230,100,,1
05783562,980281,100,,1
05783562,980286,100,,1
05783562,980310,100,,1
05783562,980330,100,,1
05783571,900000,46565,,1
05783571,900030,26096,,1
05783571,980000,72661,,1
05783571,980010,1,,1
05783571,980020,72,,1
05783571,980030,1,,1
05783571,980040,1,,1
05783571,980060,1,,1
05783571,980220,100,,1
05783571,980260,100,,1
05783571,980281,100,,1
05783571,980286,100,,1
05783571,980310,100,,1
05783571,980330,100,,1
05783572,900000,44719,,1
05783572,900030,26096,,1
05783572,980000,70815,,1
05783572,980010,1,,1
05783572,980020,72,,1
05783572,980030,1,,1
05783572,980040,1,,1
05783572,980060,1,,1
05783572,980220,100,,1
05783572,980260,100,,1
05783572,980281,100,,1
05783572,980286,100,,1
05783572,980310,100,,1
05783572,980330,100,,1
05783581,900000,61642,,1
05783581,980000,61642,,1
05783581,980010,2,,1
05783581,980020,57,,1
05783581,980030,1,,1
05783581,980040,2,,1
05783581,980090,100,,1
05783581,980210,100,,1
05783581,980240,100,,1
05783581,980281,100,,1
05783581,980286,100,,1
05783581,980310,100,,1
05783581,980330,100,,1
05783582,900000,59944,,1
05783582,980000,59944,,1
05783582,980010,2,,1
05783582,980020,57,,1
05783582,980030,1,,1
05783582,980040,2,,1
05783582,980090,100,,1
05783582,980210,100,,1
05783582,980240,100,,1
05783582,980281,100,,1
05783582,980286,100,,1
05783582,980310,100,,1
05783582,980330,100,,1
05783641,900030,20936,,1
05783641,980000,20936,,1
05783641,980010,1,,1
05783641,980020,71,,1
05783641,980040,1,,1
05783641,980060,1,,1
05783641,980090,100,,1
05783641,980210,100,,1
05783641,980240,100,,1
05783641,980281,100,,1
05783641,980286,100,,1
05783641,980300,100,,1
05783641,980330,100,,1
05783642,900030,20936,,1
05783642,980000,20936,,1
05783642,980010,1,,1
05783642,980020,71,,1
05783642,980040,1,,1
05783642,980060,1,,1
05783642,980090,100,,1
05783642,980210,100,,1
05783642,980240,100,,1
05783642,980281,100,,1
05783642,980286,100,,1
05783642,980300,100,,1
05783642,980330,100,,1
05783651,800932,1200,,1
05783651,900000,75400,,1
05783651,900180,60,,1
05783651,980000,75460,,1
05783651,980010,5,,1
05783651,980020,39,,1
05783651,980030,2,,1
05783651,980040,2,,1
05783651,980050,3,,1
05783651,980090,100,,1
05783651,980210,100,,1
05783651,980230,100,,1
05783651,980281,100,,1
05783651,980285,100,,1
05783651,980300,100,,1
05783651,980330,100,,1
05783652,800932,1200,,1
05783652,900000,75400,,1
05783652,900180,62,,1
05783652,980000,75462,,1
05783652,980010,5,,1
05783652,980020,39,,1
05783652,980030,2,,1
05783652,980040,2,,1
05783652,980050,3,,1
05783652,980090,100,,1
05783652,980210,100,,1
05783652,980230,100,,1
05783652,980281,100,,1
05783652,980285,100,,1
05783652,980300,100,,1
05783652,980330,100,,1
05783661,900030,15661,,1
05783661,900150,1734,,1
05783661,900170,18000,,1
05783661,900180,2253,,1
05783661,900190,6800,,1
05783661,900220,4450,,1
05783661,980000,44447,,1
05783661,980010,3,,1
05783661,980020,45,,1
05783661,980040,1,,1
05783661,980060,1,,1
05783661,980090,100,,1
05783661,980210,100,,1
05783661,980240,100,,1
05783661,980283,100,,1
05783661,980286,100,,1
05783661,980310,100,,1
05783661,980330,100,,1
05783662,900030,15205,,1
05783662,900150,1734,,1
05783662,900170,18000,,1
05783662,900180,2389,,1
05783662,900190,6800,,1
05783662,900220,4450,,1
05783662,980000,44128,,1
05783662,980010,3,,1
05783662,980020,45,,1
05783662,980040,1,,1
05783662,980060,1,,1
05783662,980090,100,,1
05783662,980210,100,,1
05783662,980240,100,,1
05783662,980283,100,,1
05783662,980286,100,,1
05783662,980310,100,,1
05783662,980330,100,,1
05783741,900030,22652,,1
05783741,980000,22652,,1
05783741,980010,1,,1
05783741,980020,88,T,1
05783741,980040,2,,1
05783741,980060,1,,1
05783741,980090,100,,1
05783741,980210,100,,1
05783741,980240,100,,1
05783741,980281,100,,1
05783741,980286,100,,1
05783741,980300,100,,1
05783741,980330,100,,1
05783742,900030,22652,,1
05783742,980000,22652,,1
05783742,980010,1,,1
05783742,980020,88,T,1
05783742,980040,2,,1
05783742,980060,1,,1
05783742,980090,100,,1
05783742,980210,100,,1
05783742,980240,100,,1
05783742,980281,100,,1
05783742,980286,100,,1
05783742,980300,100,,1
05783742,980330,100,,1
05783781,900030,73084,,1
05783781,900170,29976,,1
05783781,900180,121512,T,1
05783781,980000,224572,T,1
05783781,980010,2,,1
05783781,980020,73,,1
05783781,980040,2,,1
05783781,980060,2,,1
05783781,980090,100,,1
05783781,980220,100,,1
05783781,980240,100,,1
05783781,980281,100,,1
05783781,980286,100,,1
05783781,980310,100,,1
05783781,980330,100,,1
05783782,900030,73084,,1
05783782,900170,29976,,1
05783782,900180,121512,T,1
05783782,980000,224572,T,1
05783782,980010,2,,1
05783782,980020,73,,1
05783782,980040,2,,1
05783782,980060,2,,1
05783782,980090,100,,1
05783782,980220,100,,1
05783782,980240,100,,1
05783782,980281,100,,1
05783782,980286,100,,1
05783782,980310,100,,1
05783782,980330,100,,1
05783801,900030,44818,,1
05783801,980000,44818,,1
05783801,980010,2,,1
05783801,980020,73,,1
05783801,980040,2,,1
05783801,980060,2,,1
05783801,980090,100,,1
05783801,980220,100,,1
05783801,980230,100,,1
05783801,980281,100,,1
05783801,980286,100,,1
05783801,980310,100,,1
05783801,980330,100,,1
05783802,900030,20882,,1
05783802,900170,26340,,1
05783802,980000,47222,,1
05783802,980010,2,,1
05783802,980020,73,,1
05783802,980040,2,,1
05783802,980060,2,,1
05783802,980090,100,,1
05783802,980220,100,,1
05783802,980230,100,,1
05783802,980281,100,,1
05783802,980286,100,,1
05783802,980310,100,,1
05783802,980330,100,,1
05783841,900000,76369,,1
05783841,980000,76369,,1
05783841,980010,2,,1
05783841,980020,39,,1
05783841,980030,1,,1
05783841,980040,2,,1
05783841,980090,100,,1
05783841,980210,100,,1
05783841,980240,100,,1
05783841,980281,100,,1
05783841,980286,100,,1
05783841,980310,100,,1
05783841,980330,100,,1
05783842,900000,73966,,1
05783842,980000,73966,,1
05783842,980010,2,,1
05783842,980020,39,,1
05783842,980030,1,,1
05783842,980040,2,,1
05783842,980090,100,,1
05783842,980210,100,,1
05783842,980240,100,,1
05783842,980281,100,,1
05783842,980286,100,,1
05783842,980310,100,,1
05783842,980330,100,,1
05783861,800932,3000,,1
05783861,800940,4162,,1
05783861,900000,117000,,1
05783861,900160,1200,,1
05783861,900180,20,,1
05783861,980000,118220,,1
05783861,980010,3,,1
05783861,980020,33,,1
05783861,980030,2,,1
05783861,980040,3,,1
05783861,980050,1,,1
05783861,980090,100,,1
05783861,980220,100,,1
05783861,980240,100,,1
05783861,980281,100,,1
05783861,980286,100,,1
05783861,980310,100,,1
05783861,980330,100,,1
05783862,800932,3000,,1
05783862,800940,4162,,1
05783862,900000,117000,,1
05783862,900160,1200,,1
05783862,900180,20,,1
05783862,980000,118220,,1
05783862,980010,3,,1
05783862,980020,33,,1
05783862,980030,2,,1
05783862,980040,3,,1
05783862,980050,1,,1
05783862,980090,100,,1
05783862,980220,100,,1
05783862,980240,100,,1
05783862,980281,100,,1
05783862,980286,100,,1
05783862,980310,100,,1
05783862,980330,100,,1
05783921,800710,1100,,1
05783921,900000,40233,,1
05783921,900150,3492,,1
05783921,980000,43725,,1
05783921,980010,1,,1
05783921,980020,50,,1
05783921,980030,1,,1
05783921,980040,1,,1
05783921,980220,100,,1
05783921,980260,100,,1
05783921,980270,100,,1
05783921,980286,100,,1
05783921,980300,100,,1
05783921,980330,100,,1
05783922,800710,1100,,1
05783922,900000,27895,,1
05783922,900150,3492,,1
05783922,980000,31387,,1
05783922,980010,1,,1
05783922,980020,50,,1
05783922,980030,1,,1
05783922,980040,1,,1
05783922,980220,100,,1
05783922,980260,100,,1
05783922,980270,100,,1
05783922,980286,100,,1
05783922,980300,100,,1
05783922,980330,100,,1
05783951,900030,27702,,1
05783951,900170,13000,,1
05783951,980000,40702,,1
05783951,980010,2,,1
05783951,980020,82,,1
05783951,980040,2,,1
05783951,980060,2,,1
05783951,980220,100,,1
05783951,980260,100,,1
05783951,980270,100,,1
05783951,980286,100,,1
05783951,980300,100,,1
05783951,980330,100,,1
05783952,900030,28151,,1
05783952,900170,13000,,1
05783952,980000,41151,,1
05783952,980010,2,,1
05783952,980020,82,,1
05783952,980040,2,,1
05783952,980060,2,,1
05783952,980220,100,,1
05783952,980260,100,,1
05783952,980270,100,,1
05783952,980286,100,,1
05783952,980300,100,,1
05783952,980330,100,,1
05783991,800931,5080,,1
05783991,800932,500,,1
05783991,900000,34400,,1
05783991,900030,9600,,1
05783991,900170,950,,1
05783991,900180,5000,,1
05783991,900200,5000,,1
05783991,900210,6750,,1
05783991,980000,61700,,1
05783991,980010,2,,1
05783991,980020,61,,1
05783991,980030,2,,1
05783991,980040,2,,1
05783991,980090,100,,1
05783991,980210,100,,1
05783991,980230,100,,1
05783991,980281,100,,1
05783991,980286,100,,1
05783991,980310,100,,1
05783991,980330,100,,1
05783992,800931,5080,,1
05783992,800932,500,,1
05783992,900000,34400,,1
05783992,900030,9600,,1
05783992,900170,950,,1
05783992,900180,5000,,1
05783992,900200,5000,,1
05783992,900210,6750,,1
05783992,980000,61700,,1
05783992,980010,2,,1
05783992,980020,61,,1
05783992,980030,2,,1
05783992,980040,2,,1
05783992,980090,100,,1
05783992,980210,100,,1
05783992,980230,100,,1
05783992,980281,100,,1
05783992,980286,100,,1
05783992,980310,100,,1
05783992,980330,100,,1
05784011,900000,78000,,1
05784011,900180,52,,1
05784011,900220,10,,1
05784011,980000,78052,,1
05784011,980010,1,,1
05784011,980020,60,,1
05784011,980030,1,,1
05784011,980040,1,,1
05784011,980220,100,,1
05784011,980260,100,,1
05784011,980281,100,,1
05784011,980286,100,,1
05784011,980310,100,,1
05784011,980330,100,,1
05784012,900000,78000,,1
05784012,900180,89,,1
05784012,900220,10,,1
05784012,980000,78089,,1
05784012,980010,1,,1
05784012,980020,60,,1
05784012,980030,1,,1
05784012,980040,1,,1
05784012,980220,100,,1
05784012,980260,100,,1
05784012,980281,100,,1
05784012,980286,100,,1
05784012,980310,100,,1
05784012,980330,100,,1
05784051,900090,1797,,1
05784051,900200,9350,,1
05784051,900220,20000,,1
05784051,980000,11147,,1
05784051,980010,1,,1
05784051,980020,71,,1
05784051,980040,1,,1
05784051,980060,1,,1
05784051,980090,100,,1
05784051,980220,100,,1
05784051,980230,100,,1
05784051,980281,100,,1
05784051,980286,100,,1
05784051,980310,100,,1
05784051,980330,100,,1
05784052,900090,1797,,1
05784052,900200,9350,,1
05784052,900220,20000,,1
05784052,980000,11147,,1
05784052,980010,1,,1
05784052,980020,71,,1
05784052,980040,1,,1
05784052,980060,1,,1
05784052,980090,100,,1
05784052,980220,100,,1
05784052,980230,100,,1
05784052,980281,100,,1
05784052,980286,100,,1
05784052,980310,100,,1
05784052,980330,100,,1
05784131,900030,13688,,1
05784131,900150,3000,,1
05784131,900180,1,,1
05784131,980000,16689,,1
05784131,980010,1,,1
05784131,980020,63,,1
05784131,980040,1,,1
05784131,980220,100,,1
05784131,980260,100,,1
05784131,980281,100,,1
05784131,980286,100,,1
05784131,980310,100,,1
05784131,980330,100,,1
05784132,900030,13688,,1
05784132,900150,3000,,1
05784132,900180,1,,1
05784132,980000,16689,,1
05784132,980010,1,,1
05784132,980020,63,,1
05784132,980040,1,,1
05784132,980220,100,,1
05784132,980260,100,,1
05784132,980281,100,,1
05784132,980286,100,,1
05784132,980310,100,,1
05784132,980330,100,,1
05784141,900000,83000,,1
05784141,980000,83000,,1
05784141,980010,2,,1
05784141,980020,24,,1
05784141,980030,2,,1
05784141,980040,2,,1
05784141,980210,100,,1
05784141,980260,100,,1
05784141,980281,100,,1
05784141,980286,100,,1
05784141,980310,100,,1
05784141,980330,100,,1
05784142,900000,83000,,1
05784142,980000,83000,,1
05784142,980010,2,,1
05784142,980020,24,,1
05784142,980030,2,,1
05784142,980040,2,,1
05784142,980210,100,,1
05784142,980260,100,,1
05784142,980281,100,,1
05784142,980286,100,,1
05784142,980310,100,,1
05784142,980330,100,,1
05784161,900030,53824,,1
05784161,900180,1556,,1
05784161,980000,55380,,1
05784161,980010,2,,1
05784161,980020,73,,1
05784161,980040,2,,1
05784161,980060,2,,1
05784161,980090,100,,1
05784161,980210,100,,1
05784161,980240,100,,1
05784161,980281,100,,1
05784161,980286,100,,1
05784161,980310,100,,1
05784161,980330,100,,1
05784162,900030,53824,,1
05784162,900180,1382,,1
05784162,980000,55206,,1
05784162,980010,2,,1
05784162,980020,73,,1
05784162,980040,2,,1
05784162,980060,2,,1
05784162,980090,100,,1
05784162,980210,100,,1
05784162,980240,100,,1
05784162,980281,100,,1
05784162,980286,100,,1
05784162,980310,100,,1
05784162,980330,100,,1
05784191,800710,1500,,1
05784191,900000,56000,,1
05784191,980000,56000,,1
05784191,980010,3,,1
05784191,980020,30,,1
05784191,980030,2,,1
05784191,980040,2,,1
05784191,980050,1,,1
05784191,980210,100,,1
05784191,980260,100,,1
05784191,980281,100,,1
05784191,980285,100,,1
05784191,980310,100,,1
05784191,980330,100,,1
05784192,800710,1500,,1
05784192,900000,56000,,1
05784192,980000,56000,,1
05784192,980010,3,,1
05784192,980020,30,,1
05784192,980030,2,,1
05784192,980040,2,,1
05784192,980050,1,,1
05784192,980210,100,,1
05784192,980260,100,,1
05784192,980281,100,,1
05784192,980285,100,,1
05784192,980310,100,,1
05784192,980330,100,,1
05784201,900000,60600,,1
05784201,980000,60600,,1
05784201,980010,2,,1
05784201,980020,39,,1
05784201,980030,2,,1
05784201,980040,2,,1
05784201,980210,100,,1
05784201,980260,100,,1
05784201,980281,100,,1
05784201,980286,100,,1
05784201,980310,100,,1
05784201,980330,100,,1
05784202,900000,60600,,1
05784202,980000,60600,,1
05784202,980010,2,,1
05784202,980020,39,,1
05784202,980030,2,,1
05784202,980040,2,,1
05784202,980210,100,,1
05784202,980260,100,,1
05784202,980281,100,,1
05784202,980286,100,,1
05784202,980310,100,,1
05784202,980330,100,,1
05784241,800931,25,,1
05784241,800932,8988,,1
