NEWID,UCC,AMOUNT,AMOUNT_,PUB_FLAG
05907801,900000,39549,,1
05907801,980000,39549,,1
05907801,980010,2,,1
05907801,980020,67,,1
05907801,980030,1,,1
05907801,980060,2,,1
05907801,980090,100,,1
05907801,980220,100,,1
05907801,980250,100,,1
05907801,980281,100,,1
05907801,980286,100,,1
05907801,980310,100,,1
05907802,900000,56145,,1
05907802,980000,56145,,1
05907802,980010,2,,1
05907802,980020,67,,1
05907802,980030,1,,1
05907802,980060,2,,1
05907802,980090,100,,1
05907802,980220,100,,1
05907802,980250,100,,1
05907802,980281,100,,1
05907802,980286,100,,1
05907802,980310,100,,1
05907811,900000,145000,,1
05907811,980000,145000,,1
05907811,980010,1,,1
05907811,980020,28,,1
05907811,980030,1,,1
05907811,980220,100,,1
05907811,980260,100,,1
05907811,980282,100,,1
05907811,980286,100,,1
05907811,980310,100,,1
05907812,900000,145000,,1
05907812,980000,145000,,1
05907812,980010,1,,1
05907812,980020,28,,1
05907812,980030,1,,1
05907812,980220,100,,1
05907812,980260,100,,1
05907812,980282,100,,1
05907812,980286,100,,1
05907812,980310,100,,1
05907831,800932,600,,1
05907831,900000,40000,,1
05907831,900180,80,,1
05907831,980000,40080,,1
05907831,980010,1,,1
05907831,980020,23,,1
05907831,980030,1,,1
05907831,980040,1,,1
05907831,980220,100,,1
05907831,980260,100,,1
05907831,980282,100,,1
05907831,980286,100,,1
05907831,980310,100,,1
05907831,980330,100,,1
05907832,800932,600,,1
05907832,900000,40000,,1
05907832,900180,65,,1
05907832,980000,40065,,1
05907832,980010,1,,1
05907832,980020,23,,1
05907832,980030,1,,1
05907832,980040,1,,1
05907832,980220,100,,1
05907832,980260,100,,1
05907832,980282,100,,1
05907832,980286,100,,1
05907832,980310,100,,1
05907832,980330,100,,1
05907851,900000,39900,,1
05907851,900160,30000,,1
05907851,980000,69900,,1
05907851,980010,4,,1
05907851,980020,40,,1
05907851,980030,2,,1
05907851,980040,1,,1
05907851,980050,2,,1
05907851,980220,100,,1
05907851,980260,100,,1
05907851,980281,100,,1
05907851,980286,100,,1
05907851,980310,100,,1
05907851,980330,100,,1
05907852,900000,39900,,1
05907852,900160,30000,,1
05907852,980000,69900,,1
05907852,980010,4,,1
05907852,980020,40,,1
05907852,980030,2,,1
05907852,980040,1,,1
05907852,980050,2,,1
05907852,980220,100,,1
05907852,980260,100,,1
05907852,980281,100,,1
05907852,980286,100,,1
05907852,980310,100,,1
05907852,980330,100,,1
05907891,900030,57827,,1
05907891,900170,97463,T,1
05907891,900180,168,,1
05907891,900210,20545,,1
05907891,980000,176004,T,1
05907891,980010,2,,1
05907891,980020,82,,1
05907891,980040,2,,1
05907891,980060,2,,1
05907891,980090,100,,1
05907891,980210,100,,1
05907891,980240,100,,1
05907891,980281,100,,1
05907891,980286,100,,1
05907891,980300,100,,1
05907891,980330,100,,1
05907892,900030,62078,,1
05907892,900170,16142,,1
05907892,900180,69,,1
05907892,900210,16100,,1
05907892,980000,94388,,1
05907892,980010,2,,1
05907892,980020,82,,1
05907892,980040,2,,1
05907892,980060,2,,1
05907892,980090,100,,1
05907892,980210,100,,1
05907892,980240,100,,1
05907892,980281,100,,1
05907892,980286,100,,1
05907892,980300,100,,1
05907892,980330,100,,1
05907911,900000,70000,,1
05907911,980000,70000,,1
05907911,980010,2,,1
05907911,980020,57,,1
05907911,980030,1,,1
05907911,980040,1,,1
05907911,980220,100,,1
05907911,980260,100,,1
05907911,980281,100,,1
05907911,980285,100,,1
05907911,980310,100,,1
05907911,980330,100,,1
05907912,900000,70000,,1
05907912,980000,70000,,1
05907912,980010,2,,1
05907912,980020,57,,1
05907912,980030,1,,1
05907912,980040,1,,1
05907912,980220,100,,1
05907912,980260,100,,1
05907912,980281,100,,1
05907912,980285,100,,1
05907912,980310,100,,1
05907912,980330,100,,1
05907921,900000,24000,,1
05907921,900160,4800,,1
05907921,980000,28800,,1
05907921,980010,3,,1
05907921,980020,59,,1
05907921,980030,2,,1
05907921,980040,2,,1
05907921,980050,1,,1
05907921,980090,100,,1
05907921,980220,100,,1
05907921,980240,100,,1
05907921,980281,100,,1
05907921,980285,100,,1
05907921,980310,100,,1
05907921,980330,100,,1
05907922,900000,24000,,1
05907922,900160,4800,,1
05907922,980000,28800,,1
05907922,980010,3,,1
05907922,980020,59,,1
05907922,980030,2,,1
05907922,980040,2,,1
05907922,980050,1,,1
05907922,980090,100,,1
05907922,980220,100,,1
05907922,980240,100,,1
05907922,980281,100,,1
05907922,980285,100,,1
05907922,980310,100,,1
05907922,980330,100,,1
05907941,800932,40000,,1
05907941,800940,13094,,1
05907941,900000,400000,,1
05907941,900160,200,,1
05907941,900180,2000,,1
05907941,980000,402200,,1
05907941,980010,2,,1
05907941,980020,34,,1
05907941,980030,2,,1
05907941,980040,2,,1
05907941,980090,100,,1
05907941,980210,100,,1
05907941,980230,100,,1
05907941,980283,100,,1
05907941,980286,100,,1
05907941,980310,100,,1
05907941,980330,100,,1
05907942,800932,40000,,1
05907942,800940,13094,,1
05907942,900000,400000,,1
05907942,900160,200,,1
05907942,900180,2000,,1
05907942,980000,402200,,1
05907942,980010,2,,1
05907942,980020,34,,1
05907942,980030,2,,1
05907942,980040,2,,1
05907942,980090,100,,1
05907942,980210,100,,1
05907942,980230,100,,1
05907942,980283,100,,1
05907942,980286,100,,1
05907942,980310,100,,1
05907942,980330,100,,1
05907951,900000,112838,,1
05907951,980000,112838,,1
05907951,980010,4,,1
05907951,980020,43,,1
05907951,980030,4,,1
05907951,980040,4,,1
05907951,980090,100,,1
05907951,980220,100,,1
05907951,980230,100,,1
05907951,980281,100,,1
05907951,980285,100,,1
05907951,980310,100,,1
05907951,980330,100,,1
05907952,900000,116043,,1
05907952,980000,116043,,1
05907952,980010,4,,1
05907952,980020,43,,1
05907952,980030,4,,1
05907952,980040,4,,1
05907952,980090,100,,1
05907952,980220,100,,1
05907952,980230,100,,1
05907952,980281,100,,1
05907952,980285,100,,1
05907952,980310,100,,1
05907952,980330,100,,1
05907961,900090,5081,,1
05907961,900150,2525,,1
05907961,980000,7605,,1
05907961,980010,1,,1
05907961,980020,61,,1
05907961,980040,1,,1
05907961,980090,100,,1
05907961,980210,100,,1
05907961,980240,100,,1
05907961,980270,100,,1
05907961,980286,100,,1
05907961,980300,100,,1
05907961,980330,100,,1
05907962,900090,2977,,1
05907962,900150,3120,,1
05907962,980000,6097,,1
05907962,980010,1,,1
05907962,980020,61,,1
05907962,980040,1,,1
05907962,980090,100,,1
05907962,980210,100,,1
05907962,980240,100,,1
05907962,980270,100,,1
05907962,980286,100,,1
05907962,980300,100,,1
05907962,980330,100,,1
05908101,800932,12000,,1
05908101,900000,98000,,1
05908101,980000,98000,,1
05908101,980010,2,,1
05908101,980020,51,,1
05908101,980030,1,,1
05908101,980040,3,,1
05908101,980090,100,,1
05908101,980210,100,,1
05908101,980230,100,,1
05908101,980281,100,,1
05908101,980285,100,,1
05908101,980300,100,,1
05908101,980330,100,,1
05908102,800932,12000,,1
05908102,900000,98000,,1
05908102,980000,98000,,1
05908102,980010,2,,1
05908102,980020,51,,1
05908102,980030,1,,1
05908102,980040,3,,1
05908102,980090,100,,1
05908102,980210,100,,1
05908102,980230,100,,1
05908102,980281,100,,1
05908102,980285,100,,1
05908102,980300,100,,1
05908102,980330,100,,1
05908191,800932,4000,,1
05908191,800940,17651,T,1
05908191,900000,45852,,1
05908191,900030,57600,,1
05908191,900160,61373,,1
05908191,900190,38000,,1
05908191,980000,202825,,1
05908191,980010,2,,1
05908191,980020,79,,1
05908191,980030,1,,1
05908191,980040,3,,1
05908191,980060,2,,1
05908191,980090,100,,1
05908191,980220,100,,1
05908191,980240,100,,1
05908191,980281,100,,1
05908191,980286,100,,1
05908191,980310,100,,1
05908191,980330,100,,1
05908192,800932,4000,,1
05908192,800940,17651,T,1
05908192,900000,45328,,1
05908192,900030,57600,,1
05908192,900160,75935,,1
05908192,900190,38000,,1
05908192,980000,216864,,1
05908192,980010,2,,1
05908192,980020,79,,1
05908192,980030,1,,1
05908192,980040,3,,1
05908192,980060,2,,1
05908192,980090,100,,1
05908192,980220,100,,1
05908192,980240,100,,1
05908192,980281,100,,1
05908192,980286,100,,1
05908192,980310,100,,1
05908192,980330,100,,1
05908211,800932,4062,,1
05908211,900000,127443,,1
05908211,900170,13440,,1
05908211,900220,100000,,1
05908211,980000,140883,,1
05908211,980010,5,,1
05908211,980020,58,,1
05908211,980030,3,,1
05908211,980040,2,,1
05908211,980090,100,,1
05908211,980210,100,,1
05908211,980230,100,,1
05908211,980270,100,,1
05908211,980286,100,,1
05908211,980310,100,,1
05908211,980330,100,,1
05908212,800932,4062,,1
05908212,900000,130982,,1
05908212,900170,13440,,1
05908212,900220,100000,,1
05908212,980000,144422,,1
05908212,980010,5,,1
05908212,980020,58,,1
05908212,980030,3,,1
05908212,980040,2,,1
05908212,980090,100,,1
05908212,980210,100,,1
05908212,980230,100,,1
05908212,980270,100,,1
05908212,980286,100,,1
05908212,980310,100,,1
05908212,980330,100,,1
05908241,900000,69000,,1
05908241,980000,69000,,1
05908241,980010,5,,1
05908241,980020,43,,1
05908241,980030,2,,1
05908241,980040,2,,1
05908241,980050,2,,1
05908241,980210,100,,1
05908241,980260,100,,1
05908241,980281,100,,1
05908241,980285,100,,1
05908241,980300,100,,1
05908241,980330,100,,1
05908242,900000,69000,,1
05908242,980000,69000,,1
05908242,980010,5,,1
05908242,980020,43,,1
05908242,980030,2,,1
05908242,980040,2,,1
05908242,980050,2,,1
05908242,980210,100,,1
05908242,980260,100,,1
05908242,980281,100,,1
05908242,980285,100,,1
05908242,980300,100,,1
05908242,980330,100,,1
05908271,900030,13200,,1
05908271,900150,3000,,1
05908271,900210,400,,1
05908271,980000,16600,,1
05908271,980010,1,,1
05908271,980020,88,T,1
05908271,980060,1,,1
05908271,980210,100,,1
05908271,980260,100,,1
05908271,980281,100,,1
05908271,980286,100,,1
05908271,980300,100,,1
05908272,900030,13200,,1
05908272,900150,3000,,1
05908272,900210,400,,1
05908272,980000,16600,,1
05908272,980010,1,,1
05908272,980020,88,T,1
05908272,980060,1,,1
05908272,980210,100,,1
05908272,980260,100,,1
05908272,980281,100,,1
05908272,980286,100,,1
05908272,980300,100,,1
05908281,900000,32554,,1
05908281,900150,4400,,1
05908281,980000,36954,,1
05908281,980010,6,,1
05908281,980020,36,,1
05908281,980030,2,,1
05908281,980040,1,,1
05908281,980050,4,,1
05908281,980220,100,,1
05908281,980260,100,,1
05908281,980281,100,,1
05908281,980285,100,,1
05908281,980300,100,,1
05908281,980330,100,,1
05908282,900000,31397,,1
05908282,900150,4400,,1
05908282,980000,35797,,1
05908282,980010,6,,1
05908282,980020,36,,1
05908282,980030,2,,1
05908282,980040,1,,1
05908282,980050,4,,1
05908282,980220,100,,1
05908282,980260,100,,1
05908282,980281,100,,1
05908282,980285,100,,1
05908282,980300,100,,1
05908282,980330,100,,1
05908291,900000,70000,,1
05908291,900180,599,,1
05908291,980000,70599,,1
05908291,980010,1,,1
05908291,980020,64,,1
05908291,980030,1,,1
05908291,980040,3,,1
05908291,980090,100,,1
05908291,980210,100,,1
05908291,980230,100,,1
05908291,980281,100,,1
05908291,980286,100,,1
05908291,980300,100,,1
05908291,980330,100,,1
05908292,900000,70000,,1
05908292,900180,639,,1
05908292,980000,70639,,1
05908292,980010,1,,1
05908292,980020,64,,1
05908292,980030,1,,1
05908292,980040,3,,1
05908292,980090,100,,1
05908292,980210,100,,1
05908292,980230,100,,1
05908292,980281,100,,1
05908292,980286,100,,1
05908292,980300,100,,1
05908292,980330,100,,1
05908321,900000,81496,,1
05908321,900160,59368,,1
05908321,980000,140864,,1
05908321,980010,3,,1
05908321,980020,21,,1
05908321,980030,3,,1
05908321,980040,3,,1
05908321,980090,100,,1
05908321,980220,100,,1
05908321,980240,100,,1
05908321,980281,100,,1
05908321,980286,100,,1
05908321,980300,100,,1
05908321,980330,100,,1
05908322,900000,79532,,1
05908322,900160,58472,,1
05908322,980000,138004,,1
05908322,980010,3,,1
05908322,980020,21,,1
05908322,980030,3,,1
05908322,980040,3,,1
05908322,980090,100,,1
05908322,980220,100,,1
05908322,980240,100,,1
05908322,980281,100,,1
05908322,980286,100,,1
05908322,980300,100,,1
05908322,980330,100,,1
05908341,800931,8189,,1
05908341,800932,315,,1
05908341,800940,17651,T,1
05908341,900000,438497,T,1
05908341,900160,149584,T,1
05908341,980000,588081,T,1
05908341,980010,2,,1
05908341,980020,55,,1
05908341,980030,2,,1
05908341,980040,2,,1
05908341,980090,100,,1
05908341,980220,100,,1
05908341,980230,100,,1
05908341,980281,100,,1
05908341,980286,100,,1
05908341,980300,100,,1
05908341,980330,100,,1
05908342,800931,8189,,1
05908342,800932,315,,1
05908342,800940,17651,T,1
05908342,900000,438497,T,1
05908342,900160,149584,T,1
05908342,980000,588081,T,1
05908342,980010,2,,1
05908342,980020,55,,1
05908342,980030,2,,1
05908342,980040,2,,1
05908342,980090,100,,1
05908342,980220,100,,1
05908342,980230,100,,1
05908342,980281,100,,1
05908342,980286,100,,1
05908342,980300,100,,1
05908342,980330,100,,1
05908361,800932,2500,,1
05908361,900000,55000,,1
05908361,980000,55000,,1
05908361,980010,2,,1
05908361,980020,35,,1
05908361,980030,1,,1
05908361,980040,2,,1
05908361,980210,100,,1
05908361,980260,100,,1
05908361,980281,100,,1
05908361,980286,100,,1
05908361,980310,100,,1
05908361,980330,100,,1
05908362,800932,2500,,1
05908362,900000,55000,,1
05908362,980000,55000,,1
05908362,980010,2,,1
05908362,980020,35,,1
05908362,980030,1,,1
05908362,980040,2,,1
05908362,980210,100,,1
05908362,980260,100,,1
05908362,980281,100,,1
05908362,980286,100,,1
05908362,980310,100,,1
05908362,980330,100,,1
05908371,900000,66582,,1
05908371,980000,66582,,1
05908371,980010,2,,1
05908371,980020,42,,1
05908371,980030,2,,1
05908371,980040,2,,1
05908371,980210,100,,1
05908371,980260,100,,1
05908371,980281,100,,1
05908371,980285,100,,1
05908371,980310,100,,1
05908371,980330,100,,1
05908372,900000,87305,,1
05908372,980000,87305,,1
05908372,980010,2,,1
05908372,980020,42,,1
05908372,980030,2,,1
05908372,980040,2,,1
05908372,980210,100,,1
05908372,980260,100,,1
05908372,980281,100,,1
05908372,980285,100,,1
05908372,980310,100,,1
05908372,980330,100,,1
05908381,900000,164000,,1
05908381,980000,164000,,1
05908381,980010,2,,1
05908381,980020,26,,1
05908381,980030,2,,1
05908381,980040,2,,1
05908381,980090,100,,1
05908381,980210,100,,1
05908381,980230,100,,1
05908381,980281,100,,1
05908381,980286,100,,1
05908381,980310,100,,1
05908381,980330,100,,1
05908382,900000,164000,,1
05908382,980000,164000,,1
05908382,980010,2,,1
05908382,980020,26,,1
05908382,980030,2,,1
05908382,980040,2,,1
05908382,980090,100,,1
05908382,980210,100,,1
05908382,980230,100,,1
05908382,980281,100,,1
05908382,980286,100,,1
05908382,980310,100,,1
05908382,980330,100,,1
05908411,900030,89059,,1
05908411,980000,89059,,1
05908411,980010,2,,1
05908411,980020,80,,1
05908411,980040,1,,1
05908411,980060,2,,1
05908411,980090,100,,1
05908411,980210,100,,1
05908411,980240,100,,1
05908411,980281,100,,1
05908411,980286,100,,1
05908411,980310,100,,1
05908411,980330,100,,1
05908412,900030,91176,,1
05908412,980000,91176,,1
05908412,980010,2,,1
05908412,980020,80,,1
05908412,980040,1,,1
05908412,980060,2,,1
05908412,980090,100,,1
05908412,980210,100,,1
05908412,980240,100,,1
05908412,980281,100,,1
05908412,980286,100,,1
05908412,980310,100,,1
05908412,980330,100,,1
05908451,900000,18824,,1
05908451,900150,6900,,1
05908451,900210,13000,,1
05908451,980000,38724,,1
05908451,980010,4,,1
05908451,980020,36,,1
05908451,980030,1,,1
05908451,980040,1,,1
05908451,980050,2,,1
05908451,980220,100,,1
05908451,980260,100,,1
05908451,980270,100,,1
05908451,980286,100,,1
05908451,980310,100,,1
05908451,980330,100,,1
05908452,900000,37486,,1
05908452,900150,6900,,1
05908452,900210,13000,,1
05908452,980000,57386,,1
05908452,980010,4,,1
05908452,980020,36,,1
05908452,980030,1,,1
05908452,980040,1,,1
05908452,980050,2,,1
05908452,980220,100,,1
05908452,980260,100,,1
05908452,980270,100,,1
05908452,980286,100,,1
05908452,980310,100,,1
05908452,980330,100,,1
05908481,900000,46512,,1
05908481,900180,50,,1
05908481,980000,46562,,1
05908481,980010,2,,1
05908481,980020,59,,1
05908481,980030,1,,1
05908481,980040,1,,1
05908481,980090,100,,1
05908481,980220,100,,1
05908481,980240,100,,1
05908481,980281,100,,1
05908481,980286,100,,1
05908481,980310,100,,1
05908481,980330,100,,1
05908482,900000,44838,,1
05908482,900180,50,,1
05908482,980000,44888,,1
05908482,980010,2,,1
05908482,980020,59,,1
05908482,980030,1,,1
05908482,980040,1,,1
05908482,980090,100,,1
05908482,980220,100,,1
05908482,980240,100,,1
05908482,980281,100,,1
05908482,980286,100,,1
05908482,980310,100,,1
05908482,980330,100,,1
05908491,900030,19364,,1
05908491,980000,19364,,1
05908491,980010,1,,1
05908491,980020,75,,1
05908491,980060,1,,1
05908491,980090,100,,1
05908491,980210,100,,1
05908491,980240,100,,1
05908491,980281,100,,1
05908491,980286,100,,1
05908491,980300,100,,1
05908492,900030,19364,,1
05908492,980000,19364,,1
05908492,980010,1,,1
05908492,980020,75,,1
05908492,980060,1,,1
05908492,980090,100,,1
05908492,980210,100,,1
05908492,980240,100,,1
05908492,980281,100,,1
05908492,980286,100,,1
05908492,980300,100,,1
05908501,800940,6120,,1
05908501,900000,60000,,1
05908501,900160,10000,,1
05908501,980000,70000,,1
05908501,980010,1,,1
05908501,980020,34,,1
05908501,980030,1,,1
05908501,980040,1,,1
05908501,980210,100,,1
05908501,980260,100,,1
05908501,980281,100,,1
05908501,980285,100,,1
05908501,980310,100,,1
05908501,980330,100,,1
05908502,800940,6120,,1
05908502,900000,60000,,1
05908502,900160,10000,,1
05908502,980000,70000,,1
05908502,980010,1,,1
05908502,980020,34,,1
05908502,980030,1,,1
05908502,980040,1,,1
05908502,980210,100,,1
05908502,980260,100,,1
05908502,980281,100,,1
05908502,980285,100,,1
05908502,980310,100,,1
05908502,980330,100,,1
05908511,900150,1284,,1
05908511,980000,1284,,1
05908511,980010,2,,1
05908511,980020,21,,1
05908511,980040,1,,1
05908511,980050,1,,1
05908511,980220,100,,1
05908511,980260,100,,1
05908511,980281,100,,1
05908511,980285,100,,1
05908511,980300,100,,1
05908511,980330,100,,1
05908512,900150,1284,,1
05908512,980000,1284,,1
05908512,980010,2,,1
05908512,980020,21,,1
05908512,980040,1,,1
05908512,980050,1,,1
05908512,980220,100,,1
05908512,980260,100,,1
05908512,980281,100,,1
05908512,980285,100,,1
05908512,980300,100,,1
05908512,980330,100,,1
05908531,900000,4000,,1
05908531,900030,15260,,1
05908531,980000,19260,,1
05908531,980010,2,,1
05908531,980020,62,,1
05908531,980030,1,,1
05908531,980040,1,,1
05908531,980090,100,,1
05908531,980220,100,,1
05908531,980230,100,,1
05908531,980281,100,,1
05908531,980285,100,,1
05908531,980300,100,,1
05908531,980330,100,,1
05908532,900000,4000,,1
05908532,900030,15260,,1
05908532,980000,19260,,1
05908532,980010,2,,1
05908532,980020,62,,1
05908532,980030,1,,1
05908532,980040,1,,1
05908532,980090,100,,1
05908532,980220,100,,1
05908532,980230,100,,1
05908532,980281,100,,1
05908532,980285,100,,1
05908532,980300,100,,1
05908532,980330,100,,1
05908561,800932,25,,1
05908561,900000,60502,,1
05908561,900190,17860,,1
05908561,900200,9187,,1
05908561,980000,87550,,1
05908561,980010,1,,1
05908561,980020,27,,1
05908561,980030,1,,1
05908561,980040,1,,1
05908561,980210,100,,1
05908561,980260,100,,1
05908561,980281,100,,1
05908561,980285,100,,1
05908561,980310,100,,1
05908561,980330,100,,1
05908562,800932,25,,1
05908562,900000,60264,,1
05908562,900190,16749,,1
05908562,900200,15031,,1
05908562,980000,92044,,1
05908562,980010,1,,1
05908562,980020,27,,1
05908562,980030,1,,1
05908562,980040,1,,1
05908562,980210,100,,1
05908562,980260,100,,1
05908562,980281,100,,1
05908562,980285,100,,1
05908562,980310,100,,1
05908562,980330,100,,1
05908691,800940,13289,,1
05908691,900000,143588,,1
05908691,900160,57245,,1
05908691,980000,200832,,1
05908691,980010,4,,1
05908691,980020,42,,1
05908691,980030,2,,1
05908691,980040,1,,1
05908691,980050,2,,1
05908691,980090,100,,1
05908691,980210,100,,1
05908691,980230,100,,1
05908691,980281,100,,1
05908691,980286,100,,1
05908691,980310,100,,1
05908691,980330,100,,1
05908692,800940,13336,,1
05908692,900000,135540,,1
05908692,900160,57498,,1
05908692,980000,193038,,1
05908692,980010,4,,1
05908692,980020,42,,1
05908692,980030,2,,1
05908692,980040,1,,1
05908692,980050,2,,1
05908692,980090,100,,1
05908692,980210,100,,1
05908692,980230,100,,1
05908692,980281,100,,1
05908692,980286,100,,1
05908692,980310,100,,1
05908692,980330,100,,1
05908721,900000,15000,,1
05908721,980000,15000,,1
05908721,980010,1,,1
05908721,980020,30,,1
05908721,980030,1,,1
05908721,980040,1,,1
05908721,980220,100,,1
05908721,980260,100,,1
05908721,980270,100,,1
05908721,980286,100,,1
05908721,980300,100,,1
05908721,980330,100,,1
05908722,900000,15000,,1
05908722,980000,15000,,1
05908722,980010,1,,1
05908722,980020,30,,1
05908722,980030,1,,1
05908722,980040,1,,1
05908722,980220,100,,1
05908722,980260,100,,1
05908722,980270,100,,1
05908722,980286,100,,1
05908722,980300,100,,1
05908722,980330,100,,1
05908801,900030,8400,,1
05908801,900170,2200,,1
05908801,900180,96,,1
05908801,980000,10696,,1
05908801,980010,2,,1
05908801,980020,69,,1
05908801,980040,2,,1
05908801,980060,2,,1
05908801,980090,100,,1
05908801,980210,100,,1
05908801,980230,100,,1
05908801,980281,100,,1
05908801,980286,100,,1
05908801,980310,100,,1
05908801,980330,100,,1
05908802,900030,8400,,1
05908802,900170,2200,,1
05908802,900180,225,,1
05908802,980000,10825,,1
05908802,980010,2,,1
05908802,980020,69,,1
05908802,980040,2,,1
05908802,980060,2,,1
05908802,980090,100,,1
05908802,980210,100,,1
05908802,980230,100,,1
05908802,980281,100,,1
05908802,980286,100,,1
05908802,980310,100,,1
05908802,980330,100,,1
05908831,900000,55000,,1
05908831,980000,55000,,1
05908831,980010,1,,1
05908831,980020,49,,1
05908831,980030,1,,1
05908831,980040,1,,1
05908831,980210,100,,1
05908831,980260,100,,1
05908831,980281,100,,1
05908831,980286,100,,1
05908831,980300,100,,1
05908831,980330,100,,1
05908832,900000,55000,,1
05908832,980000,55000,,1
05908832,980010,1,,1
05908832,980020,49,,1
05908832,980030,1,,1
05908832,980040,1,,1
05908832,980210,100,,1
05908832,980260,100,,1
05908832,980281,100,,1
05908832,980286,100,,1
05908832,980300,100,,1
05908832,980330,100,,1
05908861,900030,26156,,1
05908861,980000,26156,,1
05908861,980010,1,,1
05908861,980020,67,,1
05908861,980040,1,,1
05908861,980060,1,,1
05908861,980090,100,,1
05908861,980210,100,,1
05908861,980240,100,,1
05908861,980281,100,,1
05908861,980286,100,,1
05908861,980300,100,,1
05908861,980330,100,,1
05908862,900030,26156,,1
05908862,980000,26156,,1
05908862,980010,1,,1
05908862,980020,67,,1
05908862,980040,1,,1
05908862,980060,1,,1
05908862,980090,100,,1
05908862,980210,100,,1
05908862,980240,100,,1
05908862,980281,100,,1
05908862,980286,100,,1
05908862,980300,100,,1
05908862,980330,100,,1
05908881,900000,68633,,1
05908881,980000,68633,,1
05908881,980010,1,,1
05908881,980020,56,,1
05908881,980030,1,,1
05908881,980040,1,,1
05908881,980090,100,,1
05908881,980220,100,,1
05908881,980230,100,,1
05908881,980282,100,,1
05908881,980286,100,,1
05908881,980310,100,,1
05908881,980330,100,,1
05908882,900000,68995,,1
05908882,980000,68995,,1
05908882,980010,1,,1
05908882,980020,56,,1
05908882,980030,1,,1
05908882,980040,1,,1
05908882,980090,100,,1
05908882,980220,100,,1
05908882,980230,100,,1
05908882,980282,100,,1
05908882,980286,100,,1
05908882,980310,100,,1
05908882,980330,100,,1
05908891,900000,159959,,1
05908891,980000,159959,,1
05908891,980010,2,,1
05908891,980020,32,,1
05908891,980030,2,,1
05908891,980210,100,,1
05908891,980260,100,,1
05908891,980282,100,,1
05908891,980286,100,,1
05908891,980310,100,,1
05908892,900000,134158,,1
05908892,980000,134158,,1
05908892,980010,2,,1
05908892,980020,32,,1
05908892,980030,2,,1
05908892,980210,100,,1
05908892,980260,100,,1
05908892,980282,100,,1
05908892,980286,100,,1
05908892,980310,100,,1
05908901,800932,2500,,1
05908901,800940,4382,,1
05908901,900000,102000,,1
05908901,900140,6000,,1
05908901,900160,26143,,1
05908901,980000,134143,,1
05908901,980010,6,,1
05908901,980020,63,,1
05908901,980030,3,,1
05908901,980040,3,,1
05908901,980050,3,,1
05908901,980090,100,,1
05908901,980220,100,,1
05908901,980230,100,,1
05908901,980270,100,,1
05908901,980286,100,,1
05908901,980310,100,,1
05908901,980330,100,,1
05908902,800932,2500,,1
05908902,800940,17651,T,1
05908902,900000,102000,,1
05908902,900140,6000,,1
05908902,900160,35059,,1
05908902,980000,143059,,1
05908902,980010,6,,1
05908902,980020,63,,1
05908902,980030,3,,1
05908902,980040,3,,1
05908902,980050,3,,1
05908902,980090,100,,1
05908902,980220,100,,1
05908902,980230,100,,1
05908902,980270,100,,1
05908902,980286,100,,1
05908902,980310,100,,1
05908902,980330,100,,1
05908931,800932,25000,,1
05908931,900000,481271,T,1
05908931,900090,630,,1
05908931,900180,69,,1
05908931,980000,481971,T,1
05908931,980010,3,,1
05908931,980020,59,,1
05908931,980030,2,,1
05908931,980040,2,,1
05908931,980090,100,,1
05908931,980210,100,,1
05908931,980230,100,,1
05908931,980282,100,,1
05908931,980286,100,,1
05908931,980310,100,,1
05908931,980330,100,,1
05908932,800932,25000,,1
05908932,900000,481271,T,1
05908932,900090,630,,1
05908932,900180,175,,1
05908932,980000,482076,T,1
05908932,980010,3,,1
05908932,980020,59,,1
05908932,980030,2,,1
05908932,980040,2,,1
05908932,980090,100,,1
05908932,980210,100,,1
05908932,980230,100,,1
05908932,980282,100,,1
05908932,980286,100,,1
05908932,980310,100,,1
05908932,980330,100,,1
05908991,900030,25496,,1
05908991,900170,39492,,1
05908991,980000,64988,,1
05908991,980010,1,,1
05908991,980020,78,,1
05908991,980040,1,,1
05908991,980060,1,,1
05908991,980090,100,,1
05908991,980220,100,,1
05908991,980240,100,,1
05908991,980281,100,,1
05908991,980286,100,,1
05908991,980310,100,,1
05908991,980330,100,,1
05908992,900030,25496,,1
05908992,900170,39492,,1
05908992,980000,64988,,1
05908992,980010,1,,1
05908992,980020,78,,1
05908992,980040,1,,1
05908992,980060,1,,1
05908992,980090,100,,1
05908992,980220,100,,1
05908992,980240,100,,1
05908992,980281,100,,1
05908992,980286,100,,1
05908992,980310,100,,1
05908992,980330,100,,1
05909001,900030,14060,,1
05909001,900180,17240,,1
05909001,980000,31300,,1
05909001,980010,1,,1
05909001,980020,72,,1
05909001,980040,2,,1
05909001,980060,1,,1
05909001,980090,100,,1
05909001,980210,100,,1
05909001,980240,100,,1
05909001,980281,100,,1
05909001,980286,100,,1
05909001,980300,100,,1
05909001,980330,100,,1
05909002,900030,14060,,1
05909002,900180,17371,,1
05909002,980000,31431,,1
05909002,980010,1,,1
05909002,980020,72,,1
05909002,980040,2,,1
05909002,980060,1,,1
05909002,980090,100,,1
05909002,980210,100,,1
05909002,980240,100,,1
05909002,980281,100,,1
05909002,980286,100,,1
05909002,980300,100,,1
05909002,980330,100,,1
05909021,900090,940,,1
05909021,900150,2328,,1
05909021,980000,3268,,1
05909021,980010,1,,1
05909021,980020,48,,1
