NEWID,UCC,AMOUNT,AMOUNT_,PUB_FLAG
05689451,900210,42000,,1
05689451,980000,125287,,1
05689451,980010,2,,1
05689451,980020,75,,1
05689451,980030,1,,1
05689451,980040,2,,1
05689451,980060,1,,1
05689451,980090,100,,1
05689451,980220,100,,1
05689451,980240,100,,1
05689451,980281,100,,1
05689451,980286,100,,1
05689451,980310,100,,1
05689451,980330,100,,1
05689452,900030,16364,,1
05689452,900160,149584,T,1
05689452,900180,2624,,1
05689452,900210,42000,,1
05689452,980000,210572,T,1
05689452,980010,2,,1
05689452,980020,75,,1
05689452,980030,1,,1
05689452,980040,2,,1
05689452,980060,1,,1
05689452,980090,100,,1
05689452,980220,100,,1
05689452,980240,100,,1
05689452,980281,100,,1
05689452,980286,100,,1
05689452,980310,100,,1
05689452,980330,100,,1
05689471,900030,52192,,1
05689471,900170,26400,,1
05689471,900180,1179,,1
05689471,980000,79771,,1
05689471,980010,2,,1
05689471,980020,69,,1
05689471,980040,2,,1
05689471,980060,2,,1
05689471,980090,100,,1
05689471,980220,100,,1
05689471,980240,100,,1
05689471,980281,100,,1
05689471,980286,100,,1
05689471,980300,100,,1
05689471,980330,100,,1
05689472,900030,52192,,1
05689472,900170,26400,,1
05689472,900180,1264,,1
05689472,980000,79856,,1
05689472,980010,2,,1
05689472,980020,69,,1
05689472,980040,2,,1
05689472,980060,2,,1
05689472,980090,100,,1
05689472,980220,100,,1
05689472,980240,100,,1
05689472,980281,100,,1
05689472,980286,100,,1
05689472,980300,100,,1
05689472,980330,100,,1
05689481,900000,100000,,1
05689481,900030,18896,,1
05689481,900090,845,,1
05689481,980000,119741,,1
05689481,980010,3,,1
05689481,980020,57,,1
05689481,980030,1,,1
05689481,980040,2,,1
05689481,980060,1,,1
05689481,980090,100,,1
05689481,980220,100,,1
05689481,980230,100,,1
05689481,980281,100,,1
05689481,980286,100,,1
05689481,980310,100,,1
05689481,980330,100,,1
05689482,900000,100000,,1
05689482,900030,18896,,1
05689482,900090,845,,1
05689482,980000,119741,,1
05689482,980010,3,,1
05689482,980020,57,,1
05689482,980030,1,,1
05689482,980040,2,,1
05689482,980060,1,,1
05689482,980090,100,,1
05689482,980220,100,,1
05689482,980230,100,,1
05689482,980281,100,,1
05689482,980286,100,,1
05689482,980310,100,,1
05689482,980330,100,,1
05689561,800932,22500,,1
05689561,900000,265000,,1
05689561,900170,12000,,1
05689561,900180,6488,,1
05689561,980000,283488,,1
05689561,980010,3,,1
05689561,980020,33,,1
05689561,980030,2,,1
05689561,980040,1,,1
05689561,980050,1,,1
05689561,980090,100,,1
05689561,980220,100,,1
05689561,980230,100,,1
05689561,980281,100,,1
05689561,980286,100,,1
05689561,980310,100,,1
05689561,980330,100,,1
05689562,800932,22500,,1
05689562,900000,265000,,1
05689562,900170,12000,,1
05689562,900180,7353,,1
05689562,980000,284353,,1
05689562,980010,3,,1
05689562,980020,33,,1
05689562,980030,2,,1
05689562,980040,1,,1
05689562,980050,1,,1
05689562,980090,100,,1
05689562,980220,100,,1
05689562,980230,100,,1
05689562,980281,100,,1
05689562,980286,100,,1
05689562,980310,100,,1
05689562,980330,100,,1
05689591,900030,42592,,1
05689591,900170,900,,1
05689591,980000,43492,,1
05689591,980010,2,,1
05689591,980020,83,,1
05689591,980040,1,,1
05689591,980060,2,,1
05689591,980090,100,,1
05689591,980210,100,,1
05689591,980230,100,,1
05689591,980281,100,,1
05689591,980286,100,,1
05689591,980310,100,,1
05689591,980330,100,,1
05689592,900030,42592,,1
05689592,900170,900,,1
05689592,980000,43492,,1
05689592,980010,2,,1
05689592,980020,83,,1
05689592,980040,1,,1
05689592,980060,2,,1
05689592,980090,100,,1
05689592,980210,100,,1
05689592,980230,100,,1
05689592,980281,100,,1
05689592,980286,100,,1
05689592,980310,100,,1
05689592,980330,100,,1
05689601,900030,14096,,1
05689601,980000,14096,,1
05689601,980010,2,,1
05689601,980020,69,,1
05689601,980040,1,,1
05689601,980060,1,,1
05689601,980090,100,,1
05689601,980210,100,,1
05689601,980230,100,,1
05689601,980281,100,,1
05689601,980286,100,,1
05689601,980310,100,,1
05689601,980330,100,,1
05689602,900030,14096,,1
05689602,980000,14096,,1
05689602,980010,2,,1
05689602,980020,69,,1
05689602,980040,1,,1
05689602,980060,1,,1
05689602,980090,100,,1
05689602,980210,100,,1
05689602,980230,100,,1
05689602,980283,100,,1
05689602,980286,100,,1
05689602,980310,100,,1
05689602,980330,100,,1
05689621,800940,1794,,1
05689621,900000,137064,,1
05689621,900160,10726,,1
05689621,980000,147790,,1
05689621,980010,4,,1
05689621,980020,56,,1
05689621,980030,3,,1
05689621,980040,4,,1
05689621,980050,1,,1
05689621,980090,100,,1
05689621,980220,100,,1
05689621,980230,100,,1
05689621,980281,100,,1
05689621,980286,100,,1
05689621,980310,100,,1
05689621,980330,100,,1
05689622,800940,665,,1
05689622,900000,142106,,1
05689622,900160,3347,,1
05689622,980000,145453,,1
05689622,980010,4,,1
05689622,980020,56,,1
05689622,980030,3,,1
05689622,980040,4,,1
05689622,980050,1,,1
05689622,980090,100,,1
05689622,980220,100,,1
05689622,980230,100,,1
05689622,980281,100,,1
05689622,980286,100,,1
05689622,980310,100,,1
05689622,980330,100,,1
05689681,900030,19501,,1
05689681,980000,19501,,1
05689681,980010,1,,1
05689681,980020,68,,1
05689681,980040,1,,1
05689681,980060,1,,1
05689681,980220,100,,1
05689681,980260,100,,1
05689681,980270,100,,1
05689681,980286,100,,1
05689681,980300,100,,1
05689681,980330,100,,1
05689682,900030,20350,,1
05689682,980000,20350,,1
05689682,980010,1,,1
05689682,980020,68,,1
05689682,980040,1,,1
05689682,980060,1,,1
05689682,980220,100,,1
05689682,980260,100,,1
05689682,980270,100,,1
05689682,980286,100,,1
05689682,980300,100,,1
05689682,980330,100,,1
05689711,900000,28800,,1
05689711,980000,28800,,1
05689711,980010,4,,1
05689711,980020,38,,1
05689711,980030,1,,1
05689711,980040,2,,1
05689711,980050,2,,1
05689711,980210,100,,1
05689711,980260,100,,1
05689711,980281,100,,1
05689711,980285,100,,1
05689711,980300,100,,1
05689711,980330,100,,1
05689712,900000,28800,,1
05689712,980000,28800,,1
05689712,980010,4,,1
05689712,980020,38,,1
05689712,980030,1,,1
05689712,980040,2,,1
05689712,980050,2,,1
05689712,980210,100,,1
05689712,980260,100,,1
05689712,980281,100,,1
05689712,980285,100,,1
05689712,980300,100,,1
05689712,980330,100,,1
05689751,800932,58866,T,1
05689751,900000,160000,,1
05689751,900180,139,,1
05689751,980000,160139,,1
05689751,980010,1,,1
05689751,980020,65,,1
05689751,980030,1,,1
05689751,980040,2,,1
05689751,980060,1,,1
05689751,980090,100,,1
05689751,980210,100,,1
05689751,980240,100,,1
05689751,980281,100,,1
05689751,980286,100,,1
05689751,980300,100,,1
05689751,980330,100,,1
05689752,800932,58866,T,1
05689752,900000,160000,,1
05689752,900180,72,,1
05689752,980000,160072,,1
05689752,980010,1,,1
05689752,980020,65,,1
05689752,980030,1,,1
05689752,980040,2,,1
05689752,980060,1,,1
05689752,980090,100,,1
05689752,980210,100,,1
05689752,980240,100,,1
05689752,980281,100,,1
05689752,980286,100,,1
05689752,980300,100,,1
05689752,980330,100,,1
05689761,800910,4278,,1
05689761,800932,150,,1
05689761,900000,55000,,1
05689761,980000,55000,,1
05689761,980010,1,,1
05689761,980020,65,,1
05689761,980030,1,,1
05689761,980040,1,,1
05689761,980060,1,,1
05689761,980090,100,,1
05689761,980220,100,,1
05689761,980240,100,,1
05689761,980281,100,,1
05689761,980286,100,,1
05689761,980310,100,,1
05689761,980330,100,,1
05689762,800910,4278,,1
05689762,800932,150,,1
05689762,900000,55000,,1
05689762,980000,55000,,1
05689762,980010,1,,1
05689762,980020,65,,1
05689762,980030,1,,1
05689762,980040,1,,1
05689762,980060,1,,1
05689762,980090,100,,1
05689762,980220,100,,1
05689762,980240,100,,1
05689762,980281,100,,1
05689762,980286,100,,1
05689762,980310,100,,1
05689762,980330,100,,1
05689771,800910,4267,,1
05689771,900000,117859,,1
05689771,900030,15800,,1
05689771,980000,133659,,1
05689771,980010,3,,1
05689771,980020,69,,1
05689771,980030,3,,1
05689771,980040,3,,1
05689771,980060,2,,1
05689771,980090,100,,1
05689771,980220,100,,1
05689771,980240,100,,1
05689771,980281,100,,1
05689771,980286,100,,1
05689771,980310,100,,1
05689771,980330,100,,1
05689772,800910,4267,,1
05689772,900000,128596,,1
05689772,900030,15800,,1
05689772,980000,144396,,1
05689772,980010,3,,1
05689772,980020,69,,1
05689772,980030,3,,1
05689772,980040,3,,1
05689772,980060,2,,1
05689772,980090,100,,1
05689772,980220,100,,1
05689772,980240,100,,1
05689772,980281,100,,1
05689772,980286,100,,1
05689772,980310,100,,1
05689772,980330,100,,1
05689821,900030,37612,,1
05689821,900170,11900,,1
05689821,900180,5,,1
05689821,980000,49517,,1
05689821,980010,2,,1
05689821,980020,88,T,1
05689821,980040,1,,1
05689821,980060,2,,1
05689821,980090,100,,1
05689821,980210,100,,1
05689821,980240,100,,1
05689821,980281,100,,1
05689821,980286,100,,1
05689821,980300,100,,1
05689821,980330,100,,1
05689822,900030,37612,,1
05689822,900170,11900,,1
05689822,900180,5,,1
05689822,980000,49517,,1
05689822,980010,2,,1
05689822,980020,88,T,1
05689822,980040,1,,1
05689822,980060,2,,1
05689822,980090,100,,1
05689822,980210,100,,1
05689822,980240,100,,1
05689822,980281,100,,1
05689822,980286,100,,1
05689822,980300,100,,1
05689822,980330,100,,1
05689831,800940,4131,,1
05689831,900000,48000,,1
05689831,900160,3000,,1
05689831,900180,4,,1
05689831,980000,51004,,1
05689831,980010,1,,1
05689831,980020,23,,1
05689831,980030,1,,1
05689831,980040,1,,1
05689831,980220,100,,1
05689831,980260,100,,1
05689831,980281,100,,1
05689831,980286,100,,1
05689831,980310,100,,1
05689831,980330,100,,1
05689832,800940,4131,,1
05689832,900000,48000,,1
05689832,900160,3000,,1
05689832,900180,4,,1
05689832,980000,51004,,1
05689832,980010,1,,1
05689832,980020,23,,1
05689832,980030,1,,1
05689832,980040,1,,1
05689832,980220,100,,1
05689832,980260,100,,1
05689832,980281,100,,1
05689832,980286,100,,1
05689832,980310,100,,1
05689832,980330,100,,1
05689851,800700,25,,1
05689851,900000,78000,,1
05689851,980000,78000,,1
05689851,980010,1,,1
05689851,980020,30,,1
05689851,980030,1,,1
05689851,980040,1,,1
05689851,980210,100,,1
05689851,980260,100,,1
05689851,980281,100,,1
05689851,980286,100,,1
05689851,980310,100,,1
05689851,980330,100,,1
05689852,800700,25,,1
05689852,900000,78000,,1
05689852,980000,78000,,1
05689852,980010,1,,1
05689852,980020,30,,1
05689852,980030,1,,1
05689852,980040,1,,1
05689852,980210,100,,1
05689852,980260,100,,1
05689852,980281,100,,1
05689852,980286,100,,1
05689852,980310,100,,1
05689852,980330,100,,1
05689871,900030,64192,,1
05689871,900170,97463,T,1
05689871,980000,161655,T,1
05689871,980010,2,,1
05689871,980020,81,,1
05689871,980040,2,,1
05689871,980060,2,,1
05689871,980090,100,,1
05689871,980210,100,,1
05689871,980240,100,,1
05689871,980281,100,,1
05689871,980286,100,,1
05689871,980310,100,,1
05689871,980330,100,,1
05689872,900030,64192,,1
05689872,900170,97463,T,1
05689872,980000,161655,T,1
05689872,980010,2,,1
05689872,980020,81,,1
05689872,980040,2,,1
05689872,980060,2,,1
05689872,980090,100,,1
05689872,980210,100,,1
05689872,980240,100,,1
05689872,980281,100,,1
05689872,980286,100,,1
05689872,980310,100,,1
05689872,980330,100,,1
05689891,900030,65905,,1
05689891,980000,65905,,1
05689891,980010,2,,1
05689891,980020,88,T,1
05689891,980040,2,,1
05689891,980060,2,,1
05689891,980090,100,,1
05689891,980220,100,,1
05689891,980240,100,,1
05689891,980281,100,,1
05689891,980286,100,,1
05689891,980300,100,,1
05689891,980330,100,,1
05689892,900030,60990,,1
05689892,980000,60990,,1
05689892,980010,2,,1
05689892,980020,88,T,1
05689892,980040,2,,1
05689892,980060,2,,1
05689892,980090,100,,1
05689892,980220,100,,1
05689892,980240,100,,1
05689892,980281,100,,1
05689892,980286,100,,1
05689892,980300,100,,1
05689892,980330,100,,1
05689901,900030,1675,,1
05689901,980000,1675,,1
05689901,980010,1,,1
05689901,980020,62,,1
05689901,980040,1,,1
05689901,980090,100,,1
05689901,980220,100,,1
05689901,980240,100,,1
05689901,980281,100,,1
05689901,980286,100,,1
05689901,980310,100,,1
05689901,980330,100,,1
05689902,900030,1675,,1
05689902,980000,1675,,1
05689902,980010,1,,1
05689902,980020,62,,1
05689902,980040,1,,1
05689902,980090,100,,1
05689902,980220,100,,1
05689902,980240,100,,1
05689902,980281,100,,1
05689902,980286,100,,1
05689902,980310,100,,1
05689902,980330,100,,1
05689911,900170,60000,,1
05689911,980000,60000,,1
05689911,980010,1,,1
05689911,980020,52,,1
05689911,980040,4,,1
05689911,980090,100,,1
05689911,980210,100,,1
05689911,980230,100,,1
05689911,980281,100,,1
05689911,980286,100,,1
05689911,980310,100,,1
05689911,980330,100,,1
05689912,900170,60000,,1
05689912,980000,60000,,1
05689912,980010,1,,1
05689912,980020,52,,1
05689912,980040,4,,1
05689912,980090,100,,1
05689912,980210,100,,1
05689912,980230,100,,1
05689912,980281,100,,1
05689912,980286,100,,1
05689912,980310,100,,1
05689912,980330,100,,1
05689921,800932,3200,,1
05689921,800940,17651,T,1
05689921,900000,240000,,1
05689921,900160,149584,T,1
05689921,980000,389584,T,1
05689921,980010,4,,1
05689921,980020,35,,1
05689921,980030,2,,1
05689921,980040,2,,1
05689921,980050,2,,1
05689921,980090,100,,1
05689921,980210,100,,1
05689921,980230,100,,1
05689921,980281,100,,1
05689921,980286,100,,1
05689921,980310,100,,1
05689921,980330,100,,1
05689922,800932,3200,,1
05689922,800940,17651,T,1
05689922,900000,240000,,1
05689922,900160,149584,T,1
05689922,980000,389584,T,1
05689922,980010,4,,1
05689922,980020,35,,1
05689922,980030,2,,1
05689922,980040,2,,1
05689922,980050,2,,1
05689922,980090,100,,1
05689922,980210,100,,1
05689922,980230,100,,1
05689922,980281,100,,1
05689922,980286,100,,1
05689922,980310,100,,1
05689922,980330,100,,1
05690011,800940,17651,T,1
05690011,900000,58790,,1
05690011,900160,20418,,1
05690011,980000,79208,,1
05690011,980010,9,,1
05690011,980020,36,,1
05690011,980030,1,,1
05690011,980040,2,,1
05690011,980050,7,,1
05690011,980090,100,,1
05690011,980210,100,,1
05690011,980230,100,,1
05690011,980281,100,,1
05690011,980286,100,,1
05690011,980290,100,,1
05690011,980330,100,,1
05690012,800940,17651,T,1
05690012,900000,56594,,1
05690012,900160,30451,,1
05690012,980000,87045,,1
05690012,980010,9,,1
05690012,980020,36,,1
05690012,980030,1,,1
05690012,980040,2,,1
05690012,980050,7,,1
05690012,980090,100,,1
05690012,980210,100,,1
05690012,980230,100,,1
05690012,980281,100,,1
05690012,980286,100,,1
05690012,980290,100,,1
05690012,980330,100,,1
05690041,900000,31000,,1
05690041,980000,31000,,1
05690041,980010,5,,1
05690041,980020,33,,1
05690041,980030,1,,1
05690041,980040,3,,1
05690041,980050,3,,1
05690041,980090,100,,1
05690041,980220,100,,1
05690041,980230,100,,1
05690041,980281,100,,1
05690041,980285,100,,1
05690041,980300,100,,1
05690041,980330,100,,1
05690042,900000,31000,,1
05690042,980000,31000,,1
05690042,980010,5,,1
05690042,980020,33,,1
05690042,980030,1,,1
05690042,980040,3,,1
05690042,980050,3,,1
05690042,980090,100,,1
05690042,980220,100,,1
05690042,980230,100,,1
05690042,980281,100,,1
05690042,980285,100,,1
05690042,980300,100,,1
05690042,980330,100,,1
05690051,800940,8033,,1
05690051,900000,80800,,1
05690051,900160,35000,,1
05690051,980000,115800,,1
05690051,980010,6,,1
05690051,980020,34,,1
05690051,980030,3,,1
05690051,980040,3,,1
05690051,980050,4,,1
05690051,980090,100,,1
05690051,980220,100,,1
05690051,980230,100,,1
05690051,980281,100,,1
05690051,980285,100,,1
05690051,980310,100,,1
05690051,980330,100,,1
05690052,800940,8033,,1
05690052,900000,80800,,1
05690052,900160,35000,,1
05690052,980000,115800,,1
05690052,980010,6,,1
05690052,980020,34,,1
05690052,980030,3,,1
05690052,980040,3,,1
05690052,980050,4,,1
05690052,980090,100,,1
05690052,980220,100,,1
05690052,980230,100,,1
05690052,980281,100,,1
05690052,980285,100,,1
05690052,980310,100,,1
05690052,980330,100,,1
05690071,800940,17651,T,1
05690071,900000,98000,,1
05690071,900160,25594,,1
05690071,900170,2000,,1
05690071,980000,125594,,1
05690071,980010,6,,1
05690071,980020,59,,1
05690071,980030,3,,1
05690071,980040,2,,1
05690071,980050,1,,1
05690071,980210,100,,1
05690071,980260,100,,1
05690071,980281,100,,1
05690071,980286,100,,1
05690071,980300,100,,1
05690071,980330,100,,1
05690072,800940,17651,T,1
05690072,900000,98000,,1
05690072,900160,30285,,1
05690072,900170,2000,,1
05690072,980000,130285,,1
05690072,980010,6,,1
05690072,980020,59,,1
05690072,980030,3,,1
05690072,980040,2,,1
05690072,980050,1,,1
05690072,980210,100,,1
05690072,980260,100,,1
05690072,980281,100,,1
05690072,980286,100,,1
05690072,980300,100,,1
05690072,980330,100,,1
05690091,900000,119787,,1
05690091,980000,119787,,1
05690091,980010,2,,1
05690091,980020,69,,1
05690091,980030,1,,1
05690091,980060,2,,1
05690091,980090,100,,1
05690091,980210,100,,1
05690091,980230,100,,1
05690091,980281,100,,1
05690091,980286,100,,1
05690091,980310,100,,1
05690092,900000,90080,,1
05690092,980000,90080,,1
05690092,980010,2,,1
05690092,980020,69,,1
05690092,980030,1,,1
05690092,980060,2,,1
05690092,980090,100,,1
05690092,980210,100,,1
05690092,980230,100,,1
05690092,980281,100,,1
05690092,980286,100,,1
05690092,980310,100,,1
05690121,900000,65880,,1
05690121,980000,65880,,1
05690121,980010,2,,1
05690121,980020,40,,1
05690121,980030,2,,1
05690121,980210,100,,1
05690121,980260,100,,1
05690121,980270,100,,1
05690121,980286,100,,1
05690121,980310,100,,1
05690122,900000,414759,T,1
05690122,980000,414759,T,1
05690122,980010,2,,1
05690122,980020,40,,1
05690122,980030,2,,1
05690122,980210,100,,1
05690122,980260,100,,1
05690122,980270,100,,1
05690122,980286,100,,1
05690122,980310,100,,1
05690141,900160,48185,,1
05690141,900180,77,,1
05690141,980000,48263,,1
05690141,980010,1,,1
05690141,980020,53,,1
05690141,980030,1,,1
05690141,980040,2,,1
05690141,980090,100,,1
05690141,980210,100,,1
05690141,980240,100,,1
05690141,980281,100,,1
05690141,980286,100,,1
05690141,980300,100,,1
05690141,980330,100,,1
05690142,900160,46934,,1
05690142,900180,121,,1
05690142,980000,47056,,1
05690142,980010,1,,1
05690142,980020,53,,1
05690142,980030,1,,1
05690142,980040,2,,1
05690142,980090,100,,1
05690142,980210,100,,1
05690142,980240,100,,1
05690142,980281,100,,1
05690142,980286,100,,1
05690142,980300,100,,1
05690142,980330,100,,1
05690161,800931,76,,1
05690161,800932,157,,1
05690161,900000,105000,,1
05690161,900180,8,,1
05690161,980000,105008,,1
05690161,980010,2,,1
05690161,980020,52,,1
05690161,980030,2,,1
05690161,980040,4,,1
05690161,980090,100,,1
05690161,980210,100,,1
05690161,980240,100,,1
05690161,980281,100,,1
05690161,980286,100,,1
05690161,980300,100,,1
05690161,980330,100,,1
05690162,800931,76,,1
05690162,800932,157,,1
05690162,900000,105000,,1
05690162,900180,8,,1
05690162,980000,105008,,1
05690162,980010,2,,1
05690162,980020,52,,1
05690162,980030,2,,1
05690162,980040,4,,1
05690162,980090,100,,1
05690162,980210,100,,1
05690162,980240,100,,1
05690162,980281,100,,1
05690162,980286,100,,1
05690162,980300,100,,1
05690162,980330,100,,1
05690171,800932,58866,T,1
05690171,900000,137213,,1
05690171,900180,690,,1
05690171,980000,137903,,1
05690171,980010,5,,1
05690171,980020,44,,1
05690171,980030,2,,1
05690171,980040,3,,1
05690171,980050,3,,1
05690171,980090,100,,1
05690171,980220,100,,1
05690171,980230,100,,1
05690171,980281,100,,1
05690171,980286,100,,1
05690171,980310,100,,1
05690171,980330,100,,1
05690172,800932,58866,T,1
05690172,900000,137638,,1
05690172,900180,720,,1
05690172,980000,138358,,1
05690172,980010,5,,1
05690172,980020,44,,1
05690172,980030,2,,1
05690172,980040,3,,1
05690172,980050,3,,1
05690172,980090,100,,1
05690172,980220,100,,1
05690172,980230,100,,1
05690172,980281,100,,1
05690172,980286,100,,1
05690172,980310,100,,1
05690172,980330,100,,1
05690191,900000,2140,,1
05690191,900150,2784,,1
05690191,900210,400,,1
05690191,980000,5324,,1
05690191,980010,2,,1
05690191,980020,33,,1
05690191,980030,1,,1
05690191,980050,1,,1
05690191,980220,100,,1
05690191,980260,100,,1
05690191,980270,100,,1
05690191,980286,100,,1
05690191,980310,100,,1
05690192,900000,2140,,1
05690192,900150,2784,,1
05690192,900210,400,,1
05690192,980000,5324,,1
05690192,980010,2,,1
05690192,980020,33,,1
05690192,980030,1,,1
05690192,980050,1,,1
05690192,980220,100,,1
05690192,980260,100,,1
05690192,980270,100,,1
05690192,980286,100,,1
05690192,980310,100,,1
05690201,800932,31860,,1
05690201,900000,206798,,1
05690201,900180,562,,1
05690201,900190,3000,,1
05690201,900210,4080,,1
05690201,980000,214440,,1
05690201,980010,2,,1
05690201,980020,56,,1
05690201,980030,2,,1
05690201,980040,4,,1
05690201,980090,100,,1
05690201,980220,100,,1
05690201,980230,100,,1
05690201,980281,100,,1
05690201,980286,100,,1
05690201,980310,100,,1
05690201,980330,100,,1
05690202,800932,31860,,1
05690202,900000,199184,,1
05690202,900180,562,,1
05690202,900190,3000,,1
05690202,900210,4080,,1
05690202,980000,206826,,1
05690202,980010,2,,1
05690202,980020,56,,1
05690202,980030,2,,1
05690202,980040,4,,1
05690202,980090,100,,1
05690202,980220,100,,1
05690202,980230,100,,1
05690202,980281,100,,1
05690202,980286,100,,1
05690202,980310,100,,1
05690202,980330,100,,1
05690221,900000,52000,,1
05690221,980000,52000,,1
05690221,980010,1,,1
05690221,980020,57,,1
05690221,980030,1,,1
05690221,980040,1,,1
05690221,980210,100,,1
05690221,980260,100,,1
05690221,980281,100,,1
05690221,980285,100,,1
05690221,980310,100,,1
05690221,980330,100,,1
05690222,900000,52000,,1
05690222,980000,52000,,1
05690222,980010,1,,1
05690222,980020,57,,1
05690222,980030,1,,1
05690222,980040,1,,1
05690222,980210,100,,1
05690222,980260,100,,1
05690222,980281,100,,1
05690222,980285,100,,1
05690222,980310,100,,1
05690222,980330,100,,1
05690241,900030,26336,,1
05690241,900170,1000,,1
05690241,900180,20,,1
05690241,980000,27356,,1
05690241,980010,1,,1
05690241,980020,81,,1
05690241,980040,1,,1
05690241,980060,1,,1
05690241,980220,100,,1
05690241,980260,100,,1
05690241,980281,100,,1
05690241,980286,100,,1
05690241,980310,100,,1
05690241,980330,100,,1
05690242,900030,26336,,1
05690242,900170,1000,,1
05690242,900180,20,,1
05690242,980000,27356,,1
05690242,980010,1,,1
05690242,980020,81,,1
05690242,980040,1,,1
05690242,980060,1,,1
05690242,980220,100,,1
05690242,980260,100,,1
05690242,980281,100,,1
05690242,980286,100,,1
05690242,980310,100,,1
05690242,980330,100,,1
05690281,900000,11000,,1
05690281,980000,11000,,1
05690281,980010,1,,1
05690281,980020,57,,1
05690281,980030,1,,1
05690281,980040,1,,1
05690281,980090,100,,1
05690281,980220,100,,1
05690281,980230,100,,1
05690281,980270,100,,1
05690281,980286,100,,1
05690281,980310,100,,1
05690281,980330,100,,1
05690282,900000,11000,,1
05690282,980000,11000,,1
05690282,980010,1,,1
05690282,980020,57,,1
05690282,980030,1,,1
05690282,980040,1,,1
05690282,980090,100,,1
05690282,980220,100,,1
05690282,980230,100,,1
05690282,980270,100,,1
05690282,980286,100,,1
05690282,980310,100,,1
05690282,980330,100,,1
05690291,900000,24050,,1
05690291,900160,31852,,1
05690291,980000,55902,,1
05690291,980010,2,,1
05690291,980020,59,,1
05690291,980030,2,,1
05690291,980090,100,,1
05690291,980210,100,,1
05690291,980250,100,,1
05690291,980281,100,,1
05690291,980286,100,,1
05690291,980310,100,,1
05690292,900000,15707,,1
05690292,900160,19596,,1
05690292,980000,35303,,1
05690292,980010,2,,1
05690292,980020,59,,1
05690292,980030,2,,1
05690292,980090,100,,1
05690292,980210,100,,1
05690292,980250,100,,1
05690292,980281,100,,1
05690292,980286,100,,1
05690292,980310,100,,1
05690311,900000,54000,,1
05690311,980000,54000,,1
05690311,980010,1,,1
05690311,980020,32,,1
05690311,980030,1,,1
05690311,980040,1,,1
05690311,980090,100,,1
05690311,980220,100,,1
05690311,980230,100,,1
05690311,980281,100,,1
05690311,980286,100,,1
05690311,980310,100,,1
05690311,980330,100,,1
05690312,900000,54000,,1
05690312,980000,54000,,1
05690312,980010,1,,1
05690312,980020,32,,1
05690312,980030,1,,1
05690312,980040,1,,1
05690312,980090,100,,1
05690312,980220,100,,1
05690312,980230,100,,1
